molecule;mass;abundance;output;resolution;adduct;charge;mult;type;threshold;fraction;is_ppm;dmz;calcSum;monoMass
C24H43ClNOP2Ru;564.765758877425;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.766319915064;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.766880952704;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.767441990343;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.768003027983;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.768564065622;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.769125103262;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.769686140901;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.770247178541;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.77080821618;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.77136925382;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.771930291459;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.772491329099;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.773052366738;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.773613404378;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.774174442017;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.774735479657;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.775296517296;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.775857554936;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.776418592575;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.776979630215;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.777540667854;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.778101705494;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.778662743133;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.779223780773;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.779784818412;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.780345856052;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.780906893691;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.781467931331;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.78202896897;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.78259000661;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.783151044249;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.783712081889;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.784273119528;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.784834157168;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.785395194807;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.785956232447;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.786517270086;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.787078307726;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.787639345365;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.788200383005;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.788761420644;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.789322458284;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.789883495923;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.790444533563;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.791005571202;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.791566608842;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.792127646482;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.792688684121;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.793249721761;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.7938107594;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.79437179704;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.794932834679;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.795493872319;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.796054909958;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.796615947598;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.797176985237;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.797738022877;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.798299060516;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.798860098156;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.799421135795;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.799982173435;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.800543211074;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.801104248714;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.801665286353;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.802226323993;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.802787361632;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.803348399272;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.803909436911;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.804470474551;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.80503151219;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.80559254983;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.806153587469;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.806714625109;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.807275662748;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.807836700388;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.808397738027;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.808958775667;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.809519813306;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.810080850946;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.810641888585;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.811202926225;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.811763963864;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.812325001504;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.812886039143;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.813447076783;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.814008114422;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.814569152062;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.815130189701;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.815691227341;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.81625226498;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.81681330262;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.817374340259;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.817935377899;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.818496415538;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.819057453178;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.819618490817;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.820179528457;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.820740566096;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.821301603736;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.821862641375;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.822423679015;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.822984716654;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.823545754294;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.824106791933;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.824667829573;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.825228867212;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.825789904852;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.826350942491;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.826911980131;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.82747301777;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.82803405541;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.828595093049;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.829156130689;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.829717168329;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.830278205968;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.830839243608;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.831400281247;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.831961318887;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.832522356526;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.833083394166;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.833644431805;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.834205469445;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.834766507084;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.835327544724;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.835888582363;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.836449620003;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.837010657642;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.837571695282;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.838132732921;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.838693770561;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.8392548082;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.83981584584;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.840376883479;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.840937921119;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.841498958758;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.842059996398;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.842621034037;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.843182071677;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.843743109316;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.844304146956;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.844865184595;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.845426222235;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.845987259874;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.846548297514;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.847109335153;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.847670372793;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.848231410432;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.848792448072;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.849353485711;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.849914523351;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.85047556099;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.85103659863;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.851597636269;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.852158673909;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.852719711548;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.853280749188;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.853841786827;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.854402824467;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.854963862106;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.855524899746;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.856085937385;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.856646975025;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.857208012664;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.857769050304;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.858330087943;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.858891125583;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.859452163222;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.860013200862;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.860574238501;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.861135276141;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.86169631378;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.86225735142;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.862818389059;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.863379426699;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.863940464338;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.864501501978;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
C24H43ClNOP2Ru;564.865062539617;0;profile;100000;M+;1;1;Gaussian;0.01;0.1;0;0;C24H43Cl1N1O1P2Ru1;560.1546
