Wavenumbercm-1,00:02:34,00:05:33,00:08:34,00:11:34,00:14:34,00:17:33,00:20:33,00:23:32,00:26:32,00:29:32,00:32:33,00:35:32,00:38:32,00:41:32,00:44:32,00:47:32,00:50:32,00:53:32,00:56:32,00:59:32,01:02:32,01:05:32,01:08:33,01:11:34,01:14:35,01:17:34,01:20:34,01:23:34,01:26:32,01:29:32,01:32:34,01:35:34,01:42:01,01:45:01,01:48:01,01:51:01,01:54:01,01:57:01,02:00:01,02:02:59,02:05:59,02:08:59,02:12:01,02:15:01,02:18:01,02:21:01,02:24:01,02:27:01,02:29:59,02:32:59,02:36:01,02:39:01,02:42:01,02:45:01,02:48:01,02:51:01,02:54:01,02:57:01,03:00:01,03:03:01,03:06:01,03:09:01,03:12:01,03:15:01,03:18:01,03:21:01,03:24:01,03:27:01,03:30:01,03:33:01,03:36:01,03:39:01,03:42:02,03:45:00,03:48:01,03:51:01,03:54:01,03:57:01,04:00:01,04:03:01,04:06:01,04:09:01
832,8.29721880152997E-05,-0.0043400009334269,-0.00604788625113062,-0.00700996462283059,-0.00738473644182838,-0.00755290473834782,-0.00753571598882496,-0.00744888465620985,-0.0073386531401789,-0.00695950979038729,-0.00635967228946882,-0.00597616995603545,-0.00546741767009406,-0.00491327666040485,-0.00459171872752774,-0.00423891282211746,-0.00404050690028541,-0.00366840174608191,-0.00345419663692046,-0.00343314339066638,-0.00350065410999809,-0.0031329093808691,-0.00264505818977791,-0.00307838309398106,-0.00358721289275866,-0.00349329836527297,-0.0030693088473651,-0.00280498629924945,-0.0025605283696007,-0.00311648702725287,-0.00327079353774336,-0.00320553465035067,0.0139828257350557,0.0141049663769025,0.0148486525754723,0.0285300560900218,0.028663360423421,0.0239614053382192,0.0208171627815902,0.0189591274791348,0.0172415421495739,0.015049724443022,0.026800736586559,0.022526182652439,0.0147254691675126,0.0118933887587325,0.0110960810354522,0.0104778791958228,0.0101230351325769,0.00998430651595213,0.00889613873958149,0.00824786228681984,0.0084734703810604,0.0082557467980355,0.00812807559399685,0.010317246699264,0.0114595191677291,0.012011220218308,0.0124696305160704,0.0125548098751629,0.0113937282840776,0.0118248308408177,0.0121354751158562,0.011643250880849,0.0127552105814977,0.0131382708585952,0.0120675933021474,0.0120751185998228,0.0123137553239453,0.0115961816541568,0.0118151535298531,0.0124924206095712,0.0119366293686446,0.0117391779996016,0.0119536410832734,0.0106197854314977,0.0106655771548195,0.0099509490500711,0.0119090306491069,0.016232180925261,0.0148179893845658,0.0147745353375865
830,7.94715581695208E-05,-0.00435024860136322,-0.00603132605704379,-0.00698294897178114,-0.00736065195670054,-0.00752614729769389,-0.00751149421294361,-0.0074294582047693,-0.00731485108004268,-0.00694300777943112,-0.00634189444463674,-0.00594470450229913,-0.00544390623001849,-0.00487633154596649,-0.0045743504729406,-0.00421709824205178,-0.00400605706476785,-0.0036339276262097,-0.00343278379340465,-0.003389043146532,-0.00344730046014995,-0.00308452973607424,-0.00260828474625757,-0.0030147490453134,-0.0034848984285334,-0.00340074540781831,-0.00297816609762926,-0.00272761603737287,-0.0024666684511607,-0.00299486842257676,-0.00313187753967324,-0.00307348537452971,0.0143126725916751,0.0144216092687194,0.0151664740664792,0.0288252534414522,0.0289965274671698,0.0242950008759728,0.0211666850624618,0.0192978094952413,0.0175534723793762,0.0153694000999518,0.0270943466691599,0.0228203705890374,0.0150481392243724,0.0121992382215083,0.0114009276148385,0.0107791028298353,0.0104308928546157,0.0102890825899256,0.009201542560223,0.0085369742475415,0.00877149828980281,0.00853314826174825,0.00841847380976163,0.0105199704868167,0.0115844020117285,0.0121461833391143,0.0126043727412081,0.0126704703042856,0.0115998695347216,0.0120270886715386,0.0123090525472094,0.0118151123235166,0.0128999222018901,0.0132681925982912,0.0122415483455781,0.0122321733409584,0.0124672431372117,0.0117402930444019,0.0119661406044373,0.0126305652330269,0.0121197599669065,0.0119295099344281,0.0121465990051119,0.0108692294087378,0.0109242681788818,0.0101824210795478,0.0121425532085872,0.0164561948989874,0.0147840347330355,0.0147343203561082
828,7.93575065538383E-05,-0.00434041744780146,-0.00599716264600537,-0.00695373780684211,-0.00733553271180599,-0.00751683612053071,-0.00749517208839006,-0.00743848022852781,-0.00731549995268252,-0.0069596198909427,-0.00634567817636107,-0.00594941316441386,-0.00544110174254956,-0.00486108203801164,-0.00458849059903152,-0.00421666955927147,-0.0040083555291492,-0.00362934763023869,-0.00343029686119179,-0.00337322676506232,-0.00343946964945061,-0.00307368472181943,-0.00260331674029272,-0.0029732028266206,-0.00340023833086739,-0.00331689645285482,-0.00288463538309023,-0.00265766463682509,-0.00236577684737594,-0.00288036980865143,-0.00299497565071593,-0.00293673469281955,0.0147291631511876,0.0148331376188522,0.0155827917222388,0.029229813794276,0.0294360652561057,0.0247369162017712,0.021611617271046,0.019719170908789,0.0179495904291143,0.0157620437959955,0.0274868229286499,0.0232117402957024,0.015471172237624,0.0126101038988463,0.0117991612511949,0.0111668420873079,0.0108217575434948,0.0106682137219385,0.00958651909045046,0.00890645640030493,0.00915065897492435,0.00889723248261349,0.00880017121168016,0.0108576052229709,0.0118521309150532,0.012415493053468,0.0128797974445002,0.0129271360758716,0.0119023589215824,0.0123250496734591,0.0125978228450261,0.0120703205493358,0.0131228253760328,0.0134844877308933,0.0124794952328862,0.0124483418653289,0.0126939407772257,0.011963208129366,0.0121853904203434,0.0128276676352193,0.0123403243181536,0.0121612465136937,0.0123866240375727,0.0112123018712958,0.0112829631100567,0.0105337098752783,0.0124871413484335,0.016772532861749,0.0149007167944351,0.0148501953511881
826,8.57564001988522E-05,-0.00431183818770751,-0.00595149324340795,-0.00690838092201427,-0.0072857036660315,-0.00747322346122213,-0.00742751969281665,-0.007393872443476,-0.00725948187262233,-0.00690959094485138,-0.0062801235939968,-0.00589653628771545,-0.00536179344487327,-0.00478932446379675,-0.00452843120517952,-0.00414078412619754,-0.0039421236743509,-0.00355298822238521,-0.00335213935069518,-0.00329316203587081,-0.00337290035000444,-0.00299850476615164,-0.00252611014649637,-0.00286691969615256,-0.00328458210200061,-0.00319226185319644,-0.00275239377235465,-0.00253950075402993,-0.00222730432574647,-0.00274822154885848,-0.00286359872663666,-0.00279783150279567,0.0150964606556946,0.0152147396994672,0.0159813867398989,0.0296374745173122,0.0298542740706393,0.0251542687411535,0.0220158089088216,0.0201018685877549,0.0183214543994048,0.0161282175857228,0.0278706846408071,0.0235940743391965,0.0158570756902457,0.0130034831477293,0.0121786239406444,0.0115290806141915,0.0111817336257344,0.0110221066579199,0.00995533423747339,0.00925843206935959,0.00950177967420884,0.00925358431255832,0.00916936003200729,0.0112692677908886,0.0122762725633145,0.0128283963647062,0.0133034551767757,0.013343700424296,0.0122760993331653,0.0126981711950048,0.0129924556555121,0.0123931251330147,0.01341325985278,0.013773468967515,0.0127441072659499,0.0126919814760293,0.0129497327703339,0.0122223082070375,0.01243007665578,0.0130587831577479,0.0125847616130355,0.0124058248822324,0.0126367154008543,0.0115635404917696,0.0116580769716628,0.0109158243103935,0.0128772179633352,0.0171567548760151,0.0152738396863477,0.0152166855346332
824,0.000102405119579294,-0.0042710851547732,-0.00590396378978519,-0.00684693117990624,-0.00722121714390707,-0.0074033327475053,-0.00733011211237289,-0.00730695548277642,-0.00716489434072553,-0.00681271475026682,-0.00618294838201572,-0.0058112317657133,-0.00525169352889906,-0.00470897931417307,-0.00443492986587113,-0.00404342248070685,-0.00385635880249334,-0.00345700153522894,-0.00326498059277452,-0.00321682162033964,-0.00329961233738802,-0.00292048095323148,-0.00244984137468149,-0.002782030987696,-0.00324406564619212,-0.00313916072710561,-0.00270163838224472,-0.0024794285762071,-0.00217183716462553,-0.00271860740028467,-0.00286340172054906,-0.00278411884536614,0.0150370367556307,0.0151779345195142,0.0159669543761663,0.029661923645732,0.0298567753443393,0.0251469039716234,0.0219835762614915,0.0200609799891566,0.0182939394613814,0.0161005268894174,0.0278699918056958,0.0235856887984812,0.0158180175915145,0.0129792055777033,0.0121504673758396,0.011483094870899,0.0111328864093268,0.0109817962504043,0.00992417227767439,0.00921240917507601,0.00944838683568344,0.00921498598486865,0.00913631402504471,0.0113467103290392,0.0124905177999104,0.0130239719223991,0.0135050694402748,0.0135534061590219,0.0124093526577494,0.0128281522118524,0.0131603624977238,0.0125278577249016,0.0135275735511385,0.0138867358466518,0.012828898292544,0.0127621317819434,0.0130189451531325,0.0123120579033913,0.0124948653087261,0.0131280571819763,0.0126645453132889,0.0124704346916927,0.0126988861249839,0.0116367902011199,0.0117480845066978,0.0110328700899133,0.0130199432831756,0.0173405530644578,0.0155541943198437,0.0154846717092948
822,0.000131001017230509,-0.00421292404557422,-0.00583513365616497,-0.00675124928106308,-0.00712369697542384,-0.0073014654697395,-0.00720718939487145,-0.00718003678839998,-0.00704428539582876,-0.00668659884577413,-0.00607394282371502,-0.00570694961275865,-0.005143578678369,-0.00463171790119913,-0.00433950563465456,-0.00395153229821937,-0.00378036807791308,-0.00337521601226192,-0.0031990124520724,-0.00317394380293601,-0.0032507201449491,-0.00287600548759812,-0.00241901360059677,-0.00276619288761085,-0.00330999728053115,-0.0031982122021204,-0.00275761845004571,-0.00251212466751017,-0.00222393788105167,-0.00281336117334804,-0.00299564794630984,-0.00290203620297214,0.0144509977319504,0.0146036425388745,0.0154067805755265,0.0291430589309661,0.0292988764446414,0.0245843135520389,0.0214001256040684,0.0194865064266907,0.017750761097033,0.0155611633261252,0.0273438014528327,0.0230392678061413,0.0152472336518346,0.0124120776232457,0.0115920556278344,0.0109157021752717,0.0105669894021831,0.0104344135824711,0.00936070636755459,0.00864675259554224,0.00888775875249211,0.00865898605899504,0.00858333879775038,0.0108762237224353,0.0122015627062613,0.0127194568012243,0.013195831484477,0.013260530402078,0.01211215715293,0.0125187247629711,0.0128797419194893,0.0123065313730207,0.0133119328623729,0.0136743705953231,0.0126210385247204,0.0125499698743165,0.0127960713259926,0.012121257336582,0.0122773618534307,0.0129293139755331,0.0124660401117139,0.0122521875939432,0.0124773837580987,0.0113061575577103,0.0114166144877905,0.0107280197749482,0.0127347023340712,0.0171134034764012,0.0153720285021331,0.0152863491808359
820,0.000156508295153633,-0.00414688203476637,-0.00573797192358896,-0.0066185682773487,-0.00697368705485533,-0.00714538572643548,-0.00703210166424376,-0.00698395841355859,-0.00686758913350888,-0.00649575080397259,-0.00589778627952956,-0.00553324124332156,-0.00498015770696687,-0.00448204252947863,-0.00417856375792385,-0.00378764106861535,-0.0036311674323657,-0.00323142433699818,-0.0030544761615742,-0.00305441968443123,-0.00312899739719136,-0.00275969246443331,-0.00231726487030392,-0.00269654899334242,-0.00331639189822883,-0.00320937935061775,-0.00274127750996293,-0.00247885871403402,-0.00220585344231473,-0.00284078609983541,-0.00304670147986022,-0.00294608498920358,0.0136973320163096,0.0138475860227243,0.0146538266578113,0.0283958752621487,0.0285242200207451,0.0238251595674008,0.0206393733576853,0.0187480129416423,0.0170379895754116,0.014854399014934,0.0266194205284346,0.0222883567064434,0.0145101730629521,0.0116690865579177,0.0108636556073553,0.0101881078909337,0.00984520607920922,0.00972871818033125,0.00861715185651807,0.00792245333075569,0.00818813627243584,0.00795004429864165,0.00788025955066419,0.0101548107024897,0.0115962312572836,0.0121072345402281,0.0125742689666806,0.012651321775056,0.0115986618312226,0.011992411880249,0.0123622661763496,0.0118884556739322,0.0129224803979915,0.0132956504079809,0.0122634188291888,0.0122056451490642,0.0124455787493743,0.0117919322367838,0.0119354791603405,0.0126075242149428,0.0121272051408262,0.0119056568534151,0.0121322892227799,0.0107954789276079,0.0108983273765578,0.0102029390601979,0.0122016643546047,0.0166068712249577,0.0148486584219255,0.0147415155740105
818,0.000150806370841816,-0.00411555872527327,-0.00566614333529643,-0.00651617975315385,-0.00684118767384615,-0.00699502431096183,-0.00686614992785383,-0.00678772247803371,-0.00669066183329109,-0.00629672859391823,-0.0056947466234517,-0.00533334868150362,-0.0047852557501544,-0.00428708997419255,-0.00396612188643481,-0.00356836286649564,-0.00341235670264049,-0.0030279437511917,-0.00282296651473951,-0.00283548580619749,-0.00291427720327019,-0.00253899063348186,-0.00209141519273723,-0.0025069138529748,-0.00316067086369559,-0.0030634233920725,-0.00255263537724085,-0.00228477278760576,-0.00201636111287171,-0.00267719669568506,-0.00288629356862417,-0.00279240269211152,0.0132120971400553,0.0133565157259475,0.0141614820380892,0.0278751985703269,0.0280065682581598,0.0233278930326165,0.0201609754561096,0.018290115071492,0.0165817193290408,0.0144074749076668,0.0261424496483907,0.0217979818051193,0.0140524845115342,0.0112091158222554,0.0104172731031297,0.00973911560380674,0.00940539244704031,0.0092922625135938,0.00814859086553593,0.00749438063589792,0.00778794765788267,0.00753865205937547,0.00747938903244661,0.00967339553263105,0.0111303502529531,0.0116422888293526,0.0121064181902748,0.0121821818593747,0.0112389661311546,0.0116328764787589,0.0120003063634807,0.011565769484912,0.0126218938582008,0.013005181150218,0.0119851037704656,0.0119624763582587,0.0122017842884648,0.0115482039139295,0.0116976074143353,0.0123745953742361,0.0118637459942506,0.0116559111771885,0.0118797492514442,0.0104195176145065,0.0105218021133121,0.0097947307074215,0.0117593713888852,0.0161504281558661,0.0144468463926502,0.0143155909902275
816,0.00010662247154127,-0.00414696593895717,-0.00567485013192564,-0.00651890292286035,-0.00683085273730188,-0.00696326563919635,-0.0068369002042324,-0.0067424436456557,-0.00665466980205101,-0.00624756668798386,-0.0056304936795461,-0.0052665865231083,-0.00471429352288578,-0.00421380206946472,-0.00385828780115035,-0.00346634722953877,-0.00329666087872901,-0.00292362120146394,-0.00268371105155698,-0.00269696379405364,-0.00277788154795168,-0.00238582181064053,-0.00190651432848274,-0.00234990218763702,-0.00299599090252225,-0.00289604631793482,-0.00235766837208177,-0.00208482982778959,-0.00181825658443539,-0.00247908295579896,-0.00267566142364113,-0.00260269800219934,0.0131230469852487,0.0132634425680099,0.0140649898173503,0.0277516197908662,0.0279105099751071,0.0232286310105795,0.0200878375665167,0.0182216334175522,0.0164970257162598,0.0143282154767798,0.0260539011372319,0.0217233999951129,0.0139984205196694,0.0111570680510398,0.0103752333029221,0.00968023628156157,0.00935849744001017,0.00923513433728772,0.00808513693853693,0.00748177491510136,0.0077875506467395,0.00753278214699992,0.00748751996319495,0.00963000988227801,0.011012689688767,0.011532296971326,0.012004181991549,0.0120626934281548,0.0111494271264077,0.0115545752408201,0.0119228062169625,0.0114375997981891,0.0124813362889842,0.0128655676534639,0.011857589770415,0.0118809498667832,0.0121117808398903,0.0114510399055521,0.0116109862723462,0.0122692293783469,0.0117236375350099,0.0115466478226573,0.0117541515114683,0.0102753989238622,0.010378886391204,0.0096380440094686,0.0115576595278412,0.015923274281504,0.0144045435724177,0.0142563505370581
814,5.87356501547535E-05,-0.00420006469593605,-0.00572399009637033,-0.00658496409585345,-0.00691222242404643,-0.00703720051316425,-0.00693484449393801,-0.00685372689321044,-0.00676585492342862,-0.00636433903544381,-0.00573806265705358,-0.00536320009895937,-0.00480786477375436,-0.00430512691004782,-0.00391227719193256,-0.00354103572632021,-0.00336167366202002,-0.00298559866894534,-0.00272859478078807,-0.00274764681420808,-0.00282878773824932,-0.00242165173509764,-0.00190002712202672,-0.00235879297383384,-0.00298794934563939,-0.00286613300656628,-0.0023283064652951,-0.00204598119384186,-0.00178599455547598,-0.00244208105187602,-0.00261910915421365,-0.00257748297589296,0.0132818602246515,0.0134159263603013,0.0142061625646408,0.0278885804652252,0.0280756169275542,0.0233717500068865,0.020246352332038,0.0183718225167848,0.0166335833481342,0.0144517452099916,0.0261892644877001,0.021891562831379,0.0141806989842403,0.0113354778617436,0.0105568909961887,0.00984338258350859,0.00952858642959675,0.00939237335920727,0.00825263332368969,0.00769060087168371,0.00799192166195163,0.0077323774672236,0.00770109094793021,0.00984599079581792,0.0110736360898203,0.0116053943118421,0.0120923928511713,0.012124344264809,0.0111625198607074,0.0115743016104187,0.0119540955654851,0.0113908395974914,0.0123990552003131,0.0127803048173818,0.0117917808100467,0.011851942726265,0.0120633593938168,0.0113987788676923,0.0115652264908092,0.0121933603622587,0.0116162871850762,0.0114742287679247,0.0116609432542744,0.010268771925967,0.0103619957750686,0.00963084769864012,0.0115092501954769,0.0158612129492676,0.0145312476767841,0.0143811122499918
812,5.24755769504755E-05,-0.00420004872811778,-0.00571191289751021,-0.00658328356475359,-0.00692607104259471,-0.00705748888545006,-0.0069807666147162,-0.0069265409081987,-0.00683292849547597,-0.00644047838131893,-0.0058139553536314,-0.00542979083814879,-0.00487476162371038,-0.00436900529171267,-0.00395606936632755,-0.00360283609477346,-0.00343143857071507,-0.00304506209524865,-0.00278817170086112,-0.00282546931752465,-0.00291737018282089,-0.00250404106377221,-0.00195284889576892,-0.00241834882681594,-0.00304748794694725,-0.00290390633698655,-0.00237835814196709,-0.00208952815307308,-0.00183927287817723,-0.00250807035071636,-0.00266864951734914,-0.00266294237855827,0.0134873482971373,0.0136123075387343,0.0143758161792291,0.0280660762481795,0.0282647288922454,0.0235582467867462,0.0204267600726357,0.0185494898246523,0.0168103697625202,0.0145982601456549,0.0263348416692467,0.0220607071904363,0.0143760879978557,0.0115229208060029,0.0107371249292416,0.0100314130279261,0.00970450891187528,0.00956758132447154,0.00843240224938213,0.00788287276797983,0.00817243893160043,0.00790395267211,0.00787873922668091,0.0100325569870435,0.0110794356008965,0.011619045710747,0.0121225081596904,0.0121334282184124,0.0111131848794834,0.0115202508998416,0.0119162452382616,0.0113184362181249,0.0123105527334742,0.012694653819997,0.0117031767298035,0.0117828468344664,0.0119805432487211,0.0113031911630971,0.0114852588850534,0.0120985651759828,0.0114998026202795,0.0113846631372345,0.0115639982350821,0.0103091554602708,0.0103828629476086,0.00963906660911518,0.0114922553088573,0.015840088682283,0.0145305078755433,0.0143940037095265
810,9.30409140513808E-05,-0.00413025966278456,-0.00561322393981382,-0.00647111090674732,-0.00680764149902243,-0.00694515969168879,-0.00687860857530208,-0.0068363369465247,-0.00673446417826956,-0.00633492068133054,-0.0057110878851009,-0.00532775447654093,-0.00476757747530721,-0.00426447431059197,-0.00384876787530104,-0.00350010131509371,-0.0033470722231688,-0.00295570374855489,-0.00270248301059229,-0.00275242512821415,-0.00286930242826698,-0.00245599658775552,-0.00189573759636167,-0.0023647282239281,-0.0030073614522261,-0.00286713514617853,-0.00234656264671016,-0.00205594392105934,-0.00181259724833228,-0.00250808163884507,-0.00266265634936351,-0.00268689212480819,0.0135440896418898,0.0136653779362912,0.0143829374035476,0.0280732523565589,0.0282734605632002,0.0236024315258344,0.0204504096391409,0.018590981492292,0.0168606115602022,0.0146274106505027,0.0263296506532062,0.0220424492447243,0.0143830905269152,0.0115344614309244,0.0107360165412347,0.0100744811472334,0.00971575896866692,0.00959342609921279,0.00844714666447962,0.00787736526432519,0.00815392760932065,0.00787579340075031,0.00783582215381418,0.00997874173958538,0.0109484404137028,0.0114835470683723,0.0119963046961307,0.0120062708329427,0.0109703339349553,0.0113723521262376,0.0117719179105967,0.0112007727447838,0.0122188494896053,0.0126074743281154,0.0115712036601472,0.0116604207784707,0.0118650813562799,0.0111574143425839,0.0113776204003162,0.0120054229408019,0.0114061445428084,0.0113024207735881,0.0114906747220473,0.010348409393011,0.0104067707617936,0.00961136972956196,0.0114607151060893,0.0158004547784451,0.0143192240826079,0.0142105071550941
808,0.000141899202432696,-0.00405404738881017,-0.00551815179546626,-0.00636269960692443,-0.00669217040279066,-0.00683064661253462,-0.00676602954137509,-0.00671503840880939,-0.00660923367106791,-0.0061900430901689,-0.00557449043788631,-0.00519489804681624,-0.00462460217406589,-0.00413292788547352,-0.00372179686668495,-0.00337372700830842,-0.00323371316945932,-0.00284171519808932,-0.0025965139295712,-0.00263366116477808,-0.00277494083560374,-0.00236708399334548,-0.00180554024260902,-0.00227851528997265,-0.00293600899259208,-0.00282257531645871,-0.00229801143035711,-0.00199952798968789,-0.00175667483833346,-0.00247791314398929,-0.00263729832933277,-0.00267201646641613,0.0132314220575439,0.0133600721014441,0.0140193701763185,0.027696326716659,0.0279051424940395,0.0232791939691975,0.020114188700527,0.0182891771372574,0.016575547317081,0.0143545838608385,0.0260077478029114,0.0216646808194809,0.0140030411672384,0.0111777334691529,0.0103739827719652,0.00976889996914087,0.00938282025754145,0.00927750910587723,0.00810730371351366,0.00749900602920846,0.00776727645777973,0.00747994949903358,0.00739423062312879,0.00953625712911456,0.0106330081453235,0.0111572069038966,0.0116637353786249,0.0116921947559211,0.0106966148633166,0.0111038618908333,0.0114849519484936,0.0109910278275371,0.0120533553208096,0.0124357318744704,0.0113574091142298,0.0114506673739535,0.0116778178815437,0.0109463285920812,0.0112124925828462,0.0118705308194491,0.0113071518368343,0.0111951806129323,0.0113957946360878,0.0102945970947908,0.010345569090194,0.00951863160493798,0.0113747373553881,0.0156882970808768,0.0139939722969269,0.013924418561491
806,0.000163190130039555,-0.00403674135811568,-0.00551362713546455,-0.00637640756341656,-0.00672660095545287,-0.0068666403002928,-0.0068096225450843,-0.00674878650571545,-0.00664992391333477,-0.00621900460894049,-0.0056239115345413,-0.00524251126171816,-0.00467430603425222,-0.00418944801177122,-0.00379194306278319,-0.00345107001558076,-0.00331327104848698,-0.00291714947370709,-0.00269284682429419,-0.00270306214191089,-0.00285470411586794,-0.00246045508062642,-0.00189136376431805,-0.00237187994104368,-0.00305403492959411,-0.002967118167495,-0.0024343545195366,-0.0021187764404959,-0.00186948739297279,-0.00261630484122356,-0.002788946706415,-0.00281193802200542,0.0124312168427477,0.0125705893889494,0.0131821516908491,0.0268421983161407,0.0270643749235859,0.0224567175686389,0.0192999150288859,0.0175063103793982,0.0158192142265076,0.0136364724405576,0.0252557860776863,0.0208371026316743,0.0131519948363726,0.0103506004505318,0.00955266735235685,0.00898207532291614,0.00859986327070213,0.00849978638244462,0.00729772397706859,0.00665053981008084,0.00692352472385613,0.00661940311310045,0.00646342304444428,0.00863936861303166,0.010028321734038,0.010547471634496,0.0110358613947502,0.0110829249258598,0.0101815177804596,0.0105984239336097,0.0109546630909372,0.0105863487520289,0.0116742565545213,0.0120401919436776,0.0109863799260589,0.0110718855192564,0.0113222406241743,0.0106047618565871,0.0108955122012266,0.0115757757424131,0.0110871933611385,0.0109507178833525,0.0111585410523272,0.0100303234919687,0.0100767064789307,0.00929669274774973,0.0111521513978317,0.0154162968841608,0.0136436048575558,0.0136138907805401
804,0.000155240517127835,-0.00407803562806561,-0.00558307043183185,-0.00648580707110077,-0.00687221494255231,-0.00701535970334819,-0.00696903656316494,-0.00691395819352628,-0.00682744945917756,-0.00640522046405797,-0.0058352447602622,-0.00545582943691891,-0.00491551108428117,-0.00441743786944658,-0.00404752328718786,-0.0037170459024081,-0.00357465774048543,-0.00317543762467767,-0.00297474220419872,-0.00297716170051881,-0.00313015209223906,-0.00275141824931963,-0.00217186727855619,-0.00266572078480674,-0.00339905579659346,-0.00332749918971093,-0.00278107572776831,-0.00245365861266937,-0.00219360787881634,-0.00297379618534641,-0.00316800560877611,-0.0031725870885473,0.0113274862194576,0.0114639181606644,0.0120634167619994,0.025714294368817,0.0259289062328823,0.0213157659312834,0.0181760602013922,0.0163923331409453,0.014735432353324,0.0125897664198014,0.0241948608563833,0.0197192836197586,0.012020997733591,0.00922062656779218,0.00842971836647031,0.00786183318664215,0.00751213434237923,0.0074045541720749,0.0061726543424213,0.00549458853676902,0.00578144243697619,0.00545033867120563,0.00522646296069638,0.00745142901850917,0.00915903717982152,0.00967478472439348,0.0101527635609455,0.0102006295799105,0.00942860202296414,0.00984812279654651,0.0101965194919876,0.00999268819071392,0.0110815355177346,0.0114330323615767,0.010471925610184,0.0105350162558955,0.0108041488546935,0.0101316675336961,0.0104180654973633,0.0111040365491533,0.0107030468273967,0.0105418211604334,0.0107553391467457,0.00955332401313824,0.00960022380568572,0.00891497345863606,0.0107628427765552,0.0149807171342747,0.0132973582706801,0.0132950280694754
802,0.000133364313055278,-0.00413371032600055,-0.00565287976281682,-0.00657952725714763,-0.00698171869985388,-0.00712663965099726,-0.00708484748090718,-0.00704998646207119,-0.00696590144516108,-0.00657032081761401,-0.00601252775796815,-0.00565101127003829,-0.00515411140776442,-0.00462956429620312,-0.00428833382641618,-0.00396534616618706,-0.00381436177324219,-0.00342475475487034,-0.00322562030843999,-0.00325154386522658,-0.00340815489896926,-0.00303300730993474,-0.00245174778809476,-0.00296638186877875,-0.00376606442229358,-0.00370819267240262,-0.00314259359570139,-0.0028164242745611,-0.00254941623397247,-0.00336133351654562,-0.00358174254025864,-0.00357826362028609,0.0103615040656397,0.0104693136931408,0.0110925279322213,0.0247349104131174,0.0249082263297577,0.0202974068301249,0.0171641211004604,0.0153661699868714,0.0137315631663392,0.0116077542523922,0.0231971049587391,0.018705798860464,0.0110179185998684,0.00819287612366582,0.00740616098581019,0.00682783557701758,0.00651009345514822,0.00639010789608718,0.00514720704459262,0.00445010328851569,0.00473871963137346,0.00438505358303324,0.00412610624380347,0.00638619412093624,0.00832356713597882,0.00881987798379383,0.00931126510787119,0.00934771158534037,0.00869728274710245,0.00911430816205106,0.00946754928456687,0.00942795274032459,0.0105156474525719,0.0108561087482796,0.0100051378179228,0.0100402860638948,0.0103266113424254,0.0096950210889262,0.00996425428597368,0.0106473253230158,0.0103093405343094,0.0101397882025349,0.0103635473710447,0.00905370119347784,0.00911153093346507,0.00848792969852387,0.0103417978412544,0.0145685339032315,0.0129928681357136,0.0130063720801481
800,0.0001059502154118,-0.00416939088210795,-0.00568247377845396,-0.00660268397254164,-0.00698895874371321,-0.00713641809480608,-0.00709489563985352,-0.00708387127533489,-0.00698528682713818,-0.00662389941696329,-0.00606003709481618,-0.00571897530764222,-0.00525346483796275,-0.00471099919140373,-0.00437953391764068,-0.00406118407931282,-0.00389902045362539,-0.00352860068923503,-0.00330080278779901,-0.00335607079198554,-0.00351922670472391,-0.00313343216746824,-0.00255505464236102,-0.00310032752321813,-0.00394355234773097,-0.00389854229845095,-0.00331570302312494,-0.00298586990112005,-0.00272520178402317,-0.00355084323261657,-0.00379001818585854,-0.00378687402507879,0.00989900239436561,0.00995762361109496,0.0106106140180333,0.0242170574197458,0.0243436442196229,0.0197565544127533,0.0166231654383399,0.0148022594747224,0.0131807942138698,0.0110691662000899,0.0226223539233874,0.0181425179560908,0.0104777059789425,0.00762167400941227,0.00684676081712263,0.00626810733686226,0.00595884523987163,0.00582706010765412,0.00459760462830429,0.00389985144024255,0.00416371610947029,0.00380702526744134,0.00355573829389373,0.00582896258978916,0.00786675294356384,0.00832807792501898,0.00884616729579019,0.00888084050316025,0.00831019465583411,0.00873033452152361,0.00907416515361038,0.00915582639735218,0.010255471675431,0.0105780461863699,0.00982392065901721,0.00983567164582712,0.0101336466442375,0.00952744472978934,0.00977749861606917,0.010457088101596,0.0101514867083975,0.00998494573225858,0.0102262285781793,0.00880783461336622,0.00887646004897587,0.00825834236396824,0.0101376931841562,0.0144422432579783,0.0128035817115425,0.0128335043093145
