Wavenumbercm-1,2.72e+01 M,2.18e+01 M,1.81e+01 M,1.36e+01 M,1.09e+01 M,9.07e+00 M,6.80e+00 M,5.44e+00 M,4.53e+00 M,3.63e+00 M,2.72e+00 M
1160,-0.00287287149244785,0.0017135228099260501,0.0038533266282670003,0.004244920867753833,0.004171846153765532,0.004470709507778367,0.004750440451367333,0.00501207706493705,0.00439576752548515,0.01208634223174,0.013788243092786
1158,-0.0028514581417806,0.0016990915999089001,0.0038783693879643334,0.004287870311103633,0.004198430301302466,0.0044953050392829335,0.004784240219745933,0.0050417066927814,0.0042932025859712,0.0119914300339791,0.0137172629773499
1156,-0.0028159513553491005,0.001698313510133725,0.0039003965071459997,0.0043138152455242,0.0041996361453587,0.004490460185258633,0.0047761372573006,0.005023562916836401,0.0042508224109289,0.01185926330836825,0.0135808706679915
1154,-0.00278105259708,0.0016383430916463,0.0038311464900291,0.0042578362285680665,0.004135454555399099,0.0044283935877766,0.004706695312666,0.004950651831737,0.00426372156182005,0.011734728069438899,0.013422289925714
1152,-0.0027526310352785754,0.0014862756555455501,0.0036378350705119668,0.0040980987107634,0.003999127873191234,0.004299372487759,0.004576443249424766,0.0048314457321943505,0.0042440735792419505,0.01161513509964065,0.0132631042416435
1150,-0.002729785722313625,0.001282705398183225,0.003381810842301067,0.0038923944095917,0.003842047583227133,0.004143026074481833,0.004429016233370533,0.004706837913134,0.00414309384895025,0.01149006598939505,0.0131177685380261
1148,-0.0027121552194967,0.0011218632552507,0.0031894930043190333,0.003753341789478467,0.0037547698372797,0.0040495175558659,0.004351085029919067,0.0046509834845544495,0.0040109013815424,0.0113765228460979,0.0130073384088376
1146,-0.002706087028980525,0.0010900382160011,0.0031709125242802335,0.0037726645110691334,0.003808029058181833,0.004101855364011866,0.0044184416797112,0.00472770514251585,0.00394283689435565,0.0113241344133569,0.0129696488165072
1144,-0.002723087334954725,0.0011973027649291499,0.003333777958930933,0.003945919183808734,0.003991262601301167,0.004295587496959733,0.004620580421067634,0.00492557074830725,0.0039906333158432495,0.0113922749011672,0.0130545151128881
1142,-0.0027649272323481498,0.001357033034940275,0.0035617741167262,0.004162383463461134,0.004203190158313833,0.004519841108136,0.004845210273696633,0.0051416264187035005,0.0041195868433446005,0.0115863413319808,0.0132652295030569
1140,-0.0028105525729526003,0.0014498750823747752,0.0036987052202384,0.004287456193785133,0.004323100363170533,0.0046410950025707,0.0049618244511769,0.00525463743209065,0.00423863747301235,0.01180651643359105,0.0134984532070339
1138,-0.002829907759840025,0.0014209463029242,0.003672342166465533,0.004269172022722833,0.004306735989875433,0.004614169904339566,0.004929440908636666,0.0052259726418479,0.0042778636350131495,0.01191024330268035,0.0136036110217555
1136,-0.0028151527520417,0.0013090994551238251,0.0035329409795144665,0.004161424200912633,0.004208274025927567,0.004503762885686866,0.004816087937938667,0.005121417672018199,0.00424272445035955,0.011852960367344751,0.0135327992150039
1134,-0.002787545154408325,0.0011849663639951,0.0033755270555454,0.004047379316389834,0.004107698336788066,0.0044008919498152,0.004715458888127366,0.00503220743092065,0.004188559848623,0.01172700075006765,0.0133850114413447
1132,-0.0027683635189856997,0.001079913502864125,0.0032451987467787334,0.003957235447067466,0.0040311492301286335,0.0043346398002112665,0.004657679207196533,0.004986449224107,0.00414872989787585,0.011636333514097,0.013272862459582
1130,-0.0027571733726244,0.000983116042930075,0.0031269477994387337,0.0038669724069753,0.0039513975198041005,0.004271913499415767,0.0046068059898311,0.00494596472099375,0.00411208850726135,0.01159048541817145,0.0132088208537979
1128,-0.0027471932471455,0.0008812665137047249,0.0029968041291859333,0.0037494698263217338,0.0038409706038333665,0.004177382623878633,0.0045220423917408,0.0048679814211738,0.0040693948660171,0.01156140763381035,0.0131659339353461
1126,-0.0027440963060275,0.000771300068661275,0.0028451369237031334,0.0035955388709174667,0.0036924026986162664,0.004042723088702167,0.004392313690116933,0.00473995264842855,0.0040406245183575995,0.01156903233356435,0.013167434074078
1124,-0.002752449916040325,0.00064345315697435,0.0026591169407058335,0.003397234984030967,0.0034987120590403,0.0038673937976210332,0.0042194322392205,0.004563198069476099,0.00403504026533265,0.011630163607839,0.0132297969268546
1122,-0.002756924422855425,0.00048320309849785004,0.0024236916867484,0.0031498355170766997,0.0032569534503922005,0.0036507070014036333,0.0040059614102923,0.00434327652242385,0.00401550060044925,0.0116738654792206,0.013274838075065
1120,-0.0027394586301061003,0.000297684263083975,0.0021539212047573335,0.0028797494044661997,0.0030003990886770665,0.0034159646654915335,0.0037748611719141,0.0041103718303107505,0.0039343006370785,0.0116089697621212,0.0132074830801904
1118,-0.0027094716533490252,0.00012291339419437508,0.0019025759049786668,0.0026427891393141,0.0027921148857688997,0.0032132855848667663,0.0035735371266999,0.0039172547435042,0.0037917847807876,0.011462214244090649,0.0130621874430132
1116,-0.002693787917644875,-2.173423325624996e-06,0.0017210329461835666,0.0024802031315176998,0.0026683191348815666,0.0030780938789092666,0.003436099316579767,0.00379458017950725,0.0036337584524219497,0.01135124137687725,0.0129651873730011
1114,-0.0026964129472262254,-5.987223520345002e-05,0.0016249754348269668,0.0023919798377091002,0.002610967486118533,0.0030037687288889665,0.0033570143570332664,0.00372765873790255,0.00349606584367645,0.01131201413744555,0.012947491340514
1112,-0.0026901998126988,-5.6978122795900004e-05,0.0015983202496559334,0.0023550593205837666,0.0025845427656297332,0.0029660186737312665,0.0033145663032464,0.00368991154777415,0.0033711455818764002,0.0112448175343009,0.0128963823091536
1110,-0.002653921435215,-2.2460791117524977e-05,0.0016069360455577668,0.0023432749316017,0.0025705972262591004,0.0029506523419255332,0.0032979820635440998,0.00367293356843605,0.0032309892509066003,0.01106157283765255,0.0127178742215618
1108,-0.002600624139766225,-1.388662316475055e-06,0.0016028884958749665,0.0023231060864309003,0.0025525476698788,0.002940364704100333,0.0032923231928202,0.00366513845230565,0.0030779706222254,0.010816060585846499,0.0124661264802301
1106,-0.0025605263596942002,-3.258109870054999e-05,0.0015392791689698001,0.0022550052146355333,0.0024960016752506,0.0028960942925789664,0.0032569913811901666,0.0036268150567929,0.0029650424212497497,0.0106412727141556,0.0122704756602907
1104,-0.0025473051826756746,-0.00012316937633472495,0.0013991985880281999,0.0021172003329125,0.0023707768265961663,0.002779686037650667,0.0031488313383684664,0.00351628183940995,0.00294060787079255,0.010597249293677651,0.0121895073117021
1102,-0.0025491237753863002,-0.0002483692646807797,0.0012063046393559335,0.0019218737813005667,0.0021822646914108667,0.0025921210119676332,0.0029644790765602,0.00333195036459985,0.0029602895823214997,0.0106190168365822,0.0121742501542028
1100,-0.002546744923413625,-0.00037336085735627505,0.0010051418520973666,0.0017054398552139999,0.0019686791503255,0.0023757721985691333,0.0027448211728188336,0.0031116777467814,0.0028988607439418,0.0106016654697172,0.0121448355749527
1098,-0.0025342711681139753,-0.0004682839587724798,0.0008411000141922,0.0015154198778496999,0.0017810304418213,0.0021866209138348,0.0025456926295614668,0.0029054904546745,0.0027018104999663502,0.01051497845502845,0.012076850080862
1096,-0.002523820329151025,-0.0005142041953881237,0.0007499959814313001,0.0013990595609020002,0.0016677431813107001,0.0020698362562753003,0.0024133776741551336,0.0027612165288013503,0.00249375364223935,0.010435305996386101,0.0120257589842579
