Wavenumbercm-1,0.00e+00 M,1.30e+01 M,8.68e+00 M,6.51e+00 M,5.21e+00 M,4.34e+00 M,3.47e+00 M,2.60e+00 M,0.00e+00 M
1138,-0.0027207222043510804,0.002850462412602,0.0037914710215403496,0.004269172022722833,0.004306735989875433,0.004614169904339566,0.004929440908636666,0.0053096431749145995,0.010125710164023626
1136,-0.0027065598430007004,0.00269416800060235,0.0036653684817330003,0.004161424200912633,0.004208274025927567,0.004503762885686866,0.004816087937938667,0.0052382400141684,0.010063071037985925
1134,-0.0026770022882688796,0.00251297439718335,0.00352468992879715,0.004047379316389834,0.004107698336788066,0.0044008919498152,0.004715458888127366,0.005169737003120667,0.009942834122801326
1132,-0.0026545724919164,0.002359008542008525,0.0034093122336989,0.003957235447067466,0.0040311492301286335,0.0043346398002112665,0.004657679207196533,0.005128535652882467,0.009857570193273575
1130,-0.00264176417075958,0.0022227113980669002,0.0033012946705346,0.0038669724069753,0.0039513975198041005,0.004271913499415767,0.0046068059898311,0.005086331183539533,0.0098117261490081
1128,-0.00263318678706916,0.0020852774837623747,0.0031757647270455004,0.0037494698263217338,0.0038409706038333665,0.004177382623878633,0.0045220423917408,0.0050177750855880665,0.009777544130146101
1126,-0.0026334868148155796,0.0019417457903481003,0.003022338367165,0.0035955388709174667,0.0036924026986162664,0.004042723088702167,0.004392313690116933,0.0049170971933599665,0.009778840373674776
1124,-0.00264595938537086,0.0017784477878650248,0.0028286847806239003,0.003397234984030967,0.0034987120590403,0.0038673937976210332,0.0042194322392205,0.0047708466098439,0.0098435152456546
1122,-0.00265496761501296,0.0015704433335286,0.00258462725188265,0.0031498355170766997,0.0032569534503922005,0.0036507070014036333,0.0040059614102923,0.004561453540189234,0.009913940664671175
1120,-0.00264149661603804,0.001319008565580775,0.0023130574820253,0.0028797494044661997,0.0030003990886770665,0.0034159646654915335,0.0037748611719141,0.0043098540008486,0.009896301384166376
1118,-0.0026124374886025603,0.001070959602665425,0.00206992185533425,0.0026427891393141,0.0027921148857688997,0.0032132855848667663,0.0035735371266999,0.004078587816492167,0.0097922328825754
1116,-0.00259303747460018,0.0008859523275471751,0.0019003157687404498,0.0024802031315176998,0.0026683191348815666,0.0030780938789092666,0.003436099316579767,0.003914619954754433,0.009695121881587675
1114,-0.0025894982681027405,0.000794342181399975,0.001809954094838,0.0023919798377091002,0.002610967486118533,0.0030037687288889665,0.0033570143570332664,0.0038148564305820003,0.009643599871704274
1112,-0.00257927646183068,0.000786102829460475,0.00177910999915025,0.0023550593205837666,0.0025845427656297332,0.0029660186737312665,0.0033145663032464,0.003755505890301433,0.009560403491538048
1110,-0.00254357484431232,0.0008189825755186,0.0017786115754152001,0.0023432749316017,0.0025705972262591004,0.0029506523419255332,0.0032979820635440998,0.003721325231191067,0.00937122246049475
1108,-0.00249322529604592,0.00083297352924015,0.00176742332128155,0.0023231060864309003,0.0025525476698788,0.002940364704100333,0.0032923231928202,0.0036933675644653333,0.0091260907768973
1106,-0.0024540951320581,0.00077826783137405,0.00170140600406235,0.0022550052146355333,0.0024960016752506,0.0028960942925789664,0.0032569913811901666,0.0036407850403065,0.008953595230941925
1104,-0.0024379014623403996,0.000645192859301975,0.0015622167012685501,0.0021172003329125,0.0023707768265961663,0.002779686037650667,0.0031488313383684664,0.003543449675662133,0.008916859073119
1102,-0.0024348500308405603,0.00046567852230812033,0.0013702389113849,0.0019218737813005667,0.0021822646914108667,0.0025921210119676332,0.0029644790765602,0.0034016176711549662,0.00894797767693625
1100,-0.0024289671149905203,0.000286612506199525,0.0011666939916835,0.0017054398552139999,0.0019686791503255,0.0023757721985691333,0.0027448211728188336,0.003219882524727,0.008927398980413125
1098,-0.0024153700161724002,0.0001494709167959701,0.00099602297435445,0.0015154198778496999,0.0017810304418213,0.0021866209138348,0.0025456926295614668,0.0030169602220941334,0.00881763205847955
1096,-0.00240515179685148,8.220510456322618e-05,0.0008974142060709,0.0013990595609020002,0.0016677431813107001,0.0020698362562753003,0.0024133776741551336,0.0028544891883514334,0.008710710938514301
1094,-0.00241462413809326,8.123011975758757e-05,0.00087999650436515,0.0013718521380077,0.0016467003264949666,0.002038444270732267,0.0023655989421103667,0.0028020175024183,0.008734714633087174
1092,-0.00244668154233738,0.00010238009874888294,0.0009015141179385,0.0013922213128662998,0.0016790564625883669,0.0020593430592315,0.0023761422458832998,0.0028510193766276334,0.00891256036820015
1090,-0.0024842001903906197,9.90734226910626e-05,0.0009033741840882999,0.0013985431572810668,0.0017006052347975666,0.0020801990988415665,0.002396159841325933,0.0029140169793657003,0.00913271082194875
1088,-0.00250552325698844,7.174922999637315e-05,0.00087324904107375,0.0013759097105652668,0.0016907625545479331,0.002083017875746033,0.0024056953391995,0.0029329331511971,0.009260845838842775
1086,-0.0025042131176981402,5.0859838492767015e-05,0.00084093040415895,0.0013524881500118335,0.0016775024046732998,0.0020877992181246997,0.002421120169295133,0.002934715673847133,0.0092539277907534
1084,-0.00249000672358274,3.15262564706847e-05,0.00080830635325065,0.0013271035047068664,0.0016641899144589998,0.0020930738204408,0.0024384006692414997,0.0029496069912907335,0.009160848319173525
1082,-0.00247581282570642,-2.8949162120208232e-05,0.000734558588353,0.0012552961627729667,0.0016057856142637,0.0020563824670882,0.002412225487491867,0.0029424281175490998,0.009056465296797425
1080,-0.0024716349788595597,-0.0001289654834431271,0.00061890254519805,0.0011368093692876334,0.0014954511103357666,0.0019693523432630666,0.0023311527619035333,0.0028863278905821997,0.0090078936105697
1078,-0.00248566783336664,-0.0001855285339674206,0.0005471233126143,0.0010625898765979668,0.0014223570833034,0.0019097931331327333,0.0022726753353884666,0.0028464961775123,0.0090643832361009
1076,-0.00251905448422908,-0.00012326254884986764,0.00060039430451425,0.0011160229723799,0.0014759275171589668,0.001957255359730867,0.0023181180119795667,0.0029027328430549,0.0092254388328727
1074,-0.00255953859512068,3.108693994870869e-05,0.0007489731405993,0.0012615284301155333,0.0016233013152042002,0.0020823010965766334,0.0024376422030575667,0.0030229403777016334,0.00942794004280755
1072,-0.00258964135379938,0.00018746942705213763,0.0008927025294897,0.0013926695680948665,0.0017522717974603334,0.0021872087271332,0.0025324022260897,0.0031058555104349667,0.009597349959279775
1070,-0.0026024965113274003,0.00029447132363635603,0.00097997711100435,0.0014625706423702,0.0018128865786582668,0.0022370968047587,0.0025723878491826333,0.0031277001982534334,0.009702927482232426
1068,-0.00260298828269244,0.00034612010849286237,0.0010192095317784,0.0014925413921056333,0.0018340593169949334,0.0022675916449465335,0.0026024469617269997,0.0031439166164877338,0.0097425711194066
1066,-0.0025946965008969798,0.0003153208879139491,0.0009926801621921,0.0014694640299531667,0.0018099306159952333,0.0022671377489574002,0.0026123732719368336,0.0031494168258914667,0.009702334468005825
1064,-0.00257594035873496,0.0001725729155141641,0.00085911983391465,0.0013401059961456333,0.0016809709765821998,0.002162004463747933,0.0025168309139393997,0.0030588512298210333,0.0095761102275753
1062,-0.00254985293863542,-1.5912279840389176e-05,0.0006650706139236,0.0011351687895986666,0.0014649002539579665,0.0019595839135935996,0.0023110376434489666,0.0028637069340191,0.009410264234008125
1060,-0.0025277831868416806,-0.00010499143874852839,0.00055353197355685,0.0009963500504669666,0.0013015000633559333,0.0018016763172737334,0.0021380662973447995,0.0026950890883854998,0.00927808293416945
1058,-0.00251803618172404,-4.056706367190464e-05,0.0005957948547801501,0.0010089428570246332,0.0012874379080865667,0.0017920354345004,0.0021132236814635,0.002654241506538667,0.009209422652773375
1056,-0.0025181202476272,5.205770890726049e-05,0.00068100204708295,0.00107516742401,0.0013343549136270335,0.001843197669536267,0.0021575972950546,0.002665503500427033,0.00918265258189565
1054,-0.0025219437403308,1.574762497883581e-05,0.0006496216358883,0.0010354771880809667,0.0012797137266789668,0.0017903603589479666,0.0021067743973943003,0.0025870503934293,0.009181404183943549
1052,-0.0025289248565318,-0.00014100823842083383,0.0005000655557636,0.0008793623443647666,0.0011032356828191,0.0016176652821777665,0.0019414173131254333,0.0024136324064027667,0.0092178695187241
1050,-0.002540806479352,-0.0002679156501248941,0.0003782949805893,0.0007457907765729666,0.0009368077076306333,0.0014642681200233,0.0017960201548993,0.002266125676493967,0.00928936013244555
1048,-0.0025518639727991,-0.0002730174137808977,0.0003757512162898,0.0007235571766454667,0.0008651604033027999,0.0014125636066094668,0.001746336950161467,0.002198265549480467,0.009340612029900549
1046,-0.0025467103390218195,-0.00022096390684067134,0.0004224321303158,0.0007393690057316333,0.0008103114820869668,0.0013751144965565667,0.0016992933250003003,0.0021144026454619665,0.009288311813809524
1044,-0.0025105192580702003,-0.00021683383204319193,0.0004061879155845,0.0006775510892915001,0.0006554409158425,0.0012339495192931667,0.0015381510432018334,0.0019104710604518332,0.009085533242860499
1042,-0.0024460448793622,-0.0002525874039832838,0.0003389107407849,0.0005558929442319,0.0004323039141582333,0.0010272048227689002,0.0013093705321268999,0.0016397274708295669,0.008781892376142901
1040,-0.00238409377530548,-0.00021009009960504997,0.00035543493936145,0.0005295026995654,0.0003290552893051,0.0009375335422314333,0.0012055151345578,0.0014981163030384666,0.008538902897464925
1038,-0.0023661507701251,8.263560170949366e-06,0.0005650904596634,0.0007274279027517334,0.0005077744647707334,0.0011105606561357332,0.0013788230096567333,0.0016514755232607335,0.00852875193920765
1036,-0.00240339581518418,0.0003886190587564,0.0009429212332486,0.0011216792008508667,0.0009431268481944667,0.0015216024077778334,0.0018035114856558,0.0020822097674398003,0.00875504404401935
1034,-0.0024660084383215,0.0008394068529075649,0.0013694328870093,0.0015684008965318001,0.0014591945527361334,0.0020134404378301333,0.0023106103132221334,0.0026041550437614666,0.0090429635513588
1032,-0.0025215452017089005,0.0012844358614810501,0.0017451153500433001,0.0019445356761154666,0.0018931559184741332,0.0024278458902348,0.0027271808325127996,0.0030225200218738,0.00925091734507505
1030,-0.0025658456914894995,0.00172030524205665,0.0020641118902334,0.0022366026116950664,0.0022110695135717333,0.002716280081927067,0.0030023553951867336,0.0032896028723930666,0.0094095241611504
1028,-0.0026092445772396,0.0021782203818063502,0.0023804087576771,0.0025074281813690998,0.0024811310799317666,0.002942171924820433,0.0032124550162881,0.003503766102377433,0.009618124314356099
1026,-0.0026488935399113,0.0026219711816673,0.0026980517429283,0.0027804066285324665,0.0027461896272654666,0.0031653979403491335,0.0034302245651217996,0.0037525341404161332,0.00987603420608355
1024,-0.0026695914836665,0.0029271951821621,0.0029319799872156,0.002991571676905934,0.0029596216661785997,0.003357771141464934,0.0036280242633602664,0.004002869886798933,0.010078611654309599
1022,-0.0026676226122283,0.0030093586558880498,0.0030140042236408,0.003083828672842133,0.0030703369649094665,0.0034703975905471334,0.0037509962142634663,0.004178765579960133,0.0101574223650163
1020,-0.00265946021983312,0.0029403288951060248,0.00299889613564885,0.0031048781072654332,0.0031204633818789334,0.0035374176701667335,0.003831776244500533,0.004289887717494967,0.010161653125442927
1018,-0.00266310993239342,0.0028817219912129,0.0030092126178555,0.0031567233074708337,0.0031995228198201664,0.0036404457942142334,0.0039525980370368,0.004411170998821267,0.01018710189770135
1016,-0.0026812319512082403,0.002931467518426025,0.00310833305240445,0.0032843908383551,0.0033402343445183337,0.003802195855249767,0.004130070515127533,0.004573945566396133,0.01027739313073295
1014,-0.0027078901151168203,0.0030833128162077498,0.0032846648069919,0.0034744839550467665,0.003526570080421334,0.003994858830111833,0.004327632935680133,0.004761185237792401,0.010424007850280149
1012,-0.0027416891298536797,0.0032809981058923247,0.00351016670088705,0.003714399402430733,0.0037580583350054673,0.0042174049695078335,0.0045464222156099,0.0049764144708609,0.010614706183580225
1010,-0.00278173085065798,0.003421360338591025,0.0037187264859075498,0.003956139318576266,0.0040039707327588665,0.004454602292674567,0.004784778242422266,0.005209444219906767,0.01082513835790095
1008,-0.0028170388936457997,0.0033510590183507497,0.0037671768098338,0.004060113591924367,0.0041283056871552004,0.0045848067331649665,0.004930078760795233,0.005353044651335033,0.0109868161649503
1006,-0.00283413870821198,0.0030021916912357253,0.00355916522186505,0.0039153949467522,0.004004045463722134,0.004477490534842366,0.004845906623512399,0.005289832934565533,0.011035303476819225
1004,-0.0028357582374838202,0.0025402325095221,0.00321943341195835,0.003627808674748033,0.003718806268036633,0.0042064628256498005,0.004593734727857067,0.005084366354228066,0.0110026383294246
1002,-0.00283988885763738,0.0022424783311582497,0.0030066508927484503,0.003448713933132967,0.0035244105110216334,0.0040180958045814,0.0044149039982642,0.0049532576145766335,0.01100360775333105
1000,-0.00285587857856154,0.0021842279368138,0.00300451620300255,0.003467330983722433,0.003527063484532867,0.0040242630818491335,0.004425485307846167,0.004986923648664233,0.011099743427037425
998,-0.00287078331854256,0.0021543061381383752,0.00301720699991885,0.0034957133373187,0.0035517508324502665,0.004054683873383533,0.004461054913106233,0.005021610449949401,0.011217869840128125
996,-0.00286684639353228,0.001952155863443825,0.00285335649784045,0.0033462416295124667,0.0034077888623641997,0.0039156194729819335,0.004329861745073633,0.004885198527881167,0.011246228778076699
994,-0.00284592426836814,0.00166501247101955,0.0026080910532632,0.0031165435732370002,0.0031816283585152333,0.0036868630120588997,0.004109893163246367,0.004670333500971933,0.01118107428805445
992,-0.0028272063111114197,0.0015416358718287502,0.00253992299095965,0.0030685660452823,0.0031271857932920004,0.0036178847710553997,0.004047372160028533,0.004624727787605234,0.011121663570254575
990,-0.0028236966758418006,0.0016615616887894749,0.0027292832838034502,0.0032824399421548995,0.0033213781230929666,0.003786765178914767,0.004218275314693967,0.0048169815094551,0.011131607699371899
988,-0.00282932080403836,0.001851635769720875,0.00298667089944325,0.0035616492470216337,0.0035694267015848,0.0040074123173384,0.0044369237606647,0.0050476158940525,0.0111626358019303
986,-0.00282810308280728,0.001904323148173275,0.00308026755907995,0.0036663275543193665,0.0036424824093139667,0.0040629817491625335,0.004487337069655601,0.005088064890553333,0.01112427842179305
984,-0.0028083978300149,0.001764715207179775,0.00293879031705665,0.0035225700942654666,0.003484046946841367,0.0039015919174198665,0.004315977249214834,0.004888375532972467,0.010980711798795024
982,-0.0027705318162139403,0.00150553209332195,0.00263204039234615,0.0032016520482596998,0.0031743212657773996,0.0035967799021605997,0.0039943887039301336,0.004539386365174233,0.010769391431544425
980,-0.00273022214298802,0.001219321920809875,0.00226095656083855,0.0028067870723596337,0.0028093525236432006,0.0032377063291796995,0.003615109174999933,0.0041459935491264,0.010571685586970575
978,-0.00271279133092976,0.000964153781125475,0.001903302134823,0.002421618369860433,0.0024625101825486665,0.0029010716410349997,0.0032632214230061667,0.003787347969473933,0.0104775308347221
976,-0.0027312725495810403,0.0007571212672031499,0.0016037815657374,0.0021021447840514997,0.0021898702003099,0.002649459719489867,0.0030063496052255665,0.0035246204855854334,0.010523866505983399
974,-0.00276723695699314,0.0005998366241516499,0.0013821154141190001,0.0018752224510337001,0.0020206582353413664,0.0025081893819856663,0.0028657545956747334,0.0033854305092219667,0.01063820935281945
972,-0.002785672294558,0.000537633769483225,0.0012738836803395498,0.0017677474438130333,0.0019706841887551,0.0024799602471325,0.0028353162814004997,0.0033661156849427005,0.010692727157385276
970,-0.00277299283626924,0.0006643008149179,0.0013434114980607498,0.0018251339151130334,0.002064782435864,0.0025802307632171334,0.0029247397277061336,0.003459306031999867,0.010642744514711025
968,-0.0027468893142094403,0.0009992437590857,0.0015934833529872,0.0020413357139196665,0.002286927253738433,0.0027920837385217,0.0031164983287865333,0.0036300427113392336,0.01055748283428785
966,-0.0027249669132785002,0.0013774085541538,0.00187655745176985,0.0022808491109107334,0.0025115541471848334,0.0029923997535303004,0.0032904476467206004,0.0037675269668471997,0.010491380827502374
964,-0.0027026858056627004,0.00154963947513485,0.0019810872667452,0.0023537176803777003,0.0025683103191776334,0.0030162594784500668,0.0032885539677169665,0.0037406899016724,0.010407222833852349
962,-0.0026732925259762997,0.0014002434906930498,0.00181686674342335,0.0021825931840954668,0.0023957529969511667,0.0028153491797058,0.003072250063286633,0.0035240038818323,0.010279374242713624
960,-0.00264911539192432,0.001009783505442275,0.00146022579228295,0.0018417298808465334,0.0020748540884335336,0.0024863820832392667,0.0027437947999897996,0.0032111003723770334,0.010181448426914451
958,-0.00264323453856058,0.000536163273357125,0.0010425359997086,0.0014512173597721334,0.0017207421646472335,0.0021478692812862336,0.002416505776523067,0.002902677301057567,0.010179325946508175
956,-0.0026444169621630403,0.0001139304486251294,0.0006709754844489,0.0011063575637909,0.0014137979718128332,0.0018666574225525666,0.0021459367301181003,0.0026474040124165998,0.010206004536386225
954,-0.0026342483550883004,-0.00015084008262972095,0.0004398403090827,0.0008948871886684333,0.0012286983341270666,0.001701647874087767,0.001985474806878333,0.0024915301786736666,0.01015917707864495
952,-0.00261933364538722,-0.00019749658476704205,0.0004103760372229,0.0008765602521288001,0.0012245304854637332,0.0017082706142171665,0.0019939038678196998,0.002485031102157233,0.010074230975959875
950,-0.00262024786107552,-5.705171800701654e-05,0.0005487041109171001,0.0010155903914081334,0.0013708748442723,0.0018606849859513664,0.0021485510594998667,0.002603203553768633,0.01006806737710805
948,-0.0026350671945634197,0.00019401197753838326,0.0007675120913595501,0.0012201102111921668,0.0015744262382808,0.0020655796051122,0.0023525116655704666,0.002758498658911266,0.0101398080601164
946,-0.00264256360394204,0.0005347406985662499,0.0010429518813777,0.0014655679971139334,0.0018058455930610336,0.0022864492963605666,0.002564170218190233,0.0029270456665318,0.01017162991089945
944,-0.0026384903795851,0.0009603235211220749,0.0013894137296946501,0.0017756067024597333,0.0020946901251418,0.002548017925618867,0.0028092699417342666,0.003153950462641167,0.0101200653173885
942,-0.00263936476120434,0.00134517697266815,0.0017115024808577,0.0020681681851101668,0.002373866501289267,0.002789123736662267,0.003032796733143267,0.0033904346034693664,0.010065029560108324
940,-0.0026493711293238,0.0014882540456012249,0.00182404482356055,0.0021642482038935662,0.0024713198944575337,0.0028523946816041003,0.0030827258469125,0.003464312378905633,0.010057760034406124
938,-0.00265451576572232,0.0013475473725045,0.00168044668287515,0.0020165808823787664,0.0023348794105123,0.0026990767359203333,0.0029233077484823,0.0033092344297403,0.010064042119930502
936,-0.0026548017623737397,0.001109459220213525,0.0014588361286024501,0.0018046152028541,0.0021414145253811335,0.0025092081896418666,0.0027366809713774,0.0031033216166050665,0.0100860740365219
934,-0.00266863965124468,0.000961208052215175,0.00134406138114015,0.0017148332923413,0.002081147188390567,0.0024645160900618663,0.0027032851556699996,0.0030551115054714335,0.010184243918507125
932,-0.0026938852272087198,0.0008953204522099751,0.0013240066559734999,0.0017270107654044,0.0021305987639486,0.002528516507773733,0.0027793029799627333,0.0031394746769140996,0.010324854125388375
930,-0.0026985876680893596,0.00081414202614215,0.0012893008305988,0.0017164482697848333,0.0021505306060237,0.002554059427137267,0.002809412135095567,0.0031824286914856337,0.01036373002424255
928,-0.00266863938195864,0.0007127923845006,0.00122420739631725,0.0016585013549375667,0.002102246922232333,0.0025033525359216004,0.0027546975230711003,0.003117943931860833,0.0102603484914471
926,-0.0026341736783142,0.0006396329096459,0.0011723215793412,0.0015958041060514666,0.0020184001930462,0.0024162108633706664,0.0026599267050097,0.0029939126699986,0.010164210057642776
924,-0.0026184010900029,0.0005467114244469,0.0010823048378534,0.0014706515882990667,0.0018256240259784003,0.0022283121047104,0.0024631599598253996,0.0027704365153043997,0.0101547935693139
922,-0.0025782375395283002,0.000330241312207875,0.0008470858313326,0.0011641888871092665,0.0013919241186885999,0.0018139703080412666,0.0020361454006096002,0.0023232287428036,0.009989650928404599
920,-0.0024412995601506998,5.638489721758443e-05,0.0005416331460208,0.0007667949080388,0.0008442097382788,0.0012967171796688,0.0015046885784314665,0.001769021057820467,0.0093238081222258
918,-0.0022396809330086,3.097169516308657e-05,0.0005004982842833,0.0006827171518172999,0.0007011822064839666,0.0011765896114186334,0.0013823068853036334,0.0016385122726386332,0.00835156428960905
916,-0.0021373369929924197,0.000389440328478475,0.0008769035232654,0.0011150540108360665,0.0012332600324577666,0.0017079660088880667,0.0019293105062654,0.0022162486658388,0.007875816509184225
914,-0.0022032771049220004,0.00082841513579645,0.00134756933545995,0.001684921644969567,0.0019646713425369,0.0024266776648698995,0.0026663328193528998,0.0029951188126336333,0.008190736041075675
912,-0.0023524388384967,0.001061994873898175,0.0016058005860054999,0.0020142638863257004,0.0024087649129845,0.0028648254925932996,0.0031141857504357,0.0034584759581632665,0.008863787342608426
910,-0.0024956175793306,0.001056266355985275,0.00161578867437355,0.0020558758741828997,0.002504641595537,0.0029637829068851,0.0032180503074507663,0.0035563291153932666,0.00948829088371245
908,-0.00258487265342292,0.00090564720445595,0.0014727925227525,0.0019251993841834334,0.0023971876462568664,0.002859287922749367,0.0031192118630155668,0.0034538700645041337,0.009882624957018325
906,-0.0025984775989149203,0.0007389231314521999,0.0013031507070153,0.0017622093527266001,0.0022442307651387,0.002702658736939867,0.0029668739932009664,0.0033046378326712,0.009983595463919626
904,-0.00254895477497244,0.0006421920364123499,0.00119773580865255,0.0016574894524339,0.002137936137903767,0.0025892058458507334,0.0028520282935402667,0.0031868697267768997,0.009846726232966
902,-0.0024876146123630804,0.000588758948491725,0.00114283606164255,0.0015980746878500667,0.0020712990043812666,0.0025182480714932,0.0027766443368381667,0.003106064504636533,0.0096616802186323
900,-0.00246912167708272,0.0004855678480116,0.00104927896668215,0.0015024062406604332,0.0019737079344774667,0.0024195468525852666,0.0026763780068979667,0.0030180505436769333,0.0096240402599043
898,-0.00250463889517576,0.00032082846988235004,0.0008929944981855,0.0013500684273390334,0.0018241340753203331,0.0022673592517465,0.0025247634464682332,0.0028961683191356664,0.009768123082687525
896,-0.00256049561765526,0.00021026555671820865,0.0007805759722803499,0.0012428169134783334,0.0017156713919718,0.002152383781225133,0.0024076950917926335,0.0027976552659045666,0.009976220933972449
894,-0.0026018843809420397,0.00024687617686215777,0.0008138954454102499,0.0012782647753178666,0.0017481987003871667,0.0021773947781523334,0.0024301755638387666,0.0028085563237485334,0.010136710436858225
892,-0.0026204903040259403,0.00037068349934505,0.0009436986966237,0.0014073801175382,0.0018825818234128333,0.0023076817030735666,0.002565364821256967,0.0029153854017327334,0.010218684282719
890,-0.00262286134714554,0.000462893348610575,0.0010438084569998,0.0015025592881717333,0.0019880423242156,0.002413902499621467,0.0026834645442801,0.0030114552044003665,0.010225100532361201
888,-0.0026147596556520803,0.000522141783874275,0.00109880141970865,0.0015458590517541334,0.002032540036886733,0.0024615369440136666,0.0027382116754756662,0.0030580370616638,0.01017604119272125
886,-0.0026016600331744202,0.000648098647066175,0.0012115698239362998,0.0016456606716220333,0.0021230467950126668,0.002553856249165633,0.0028252175805480663,0.0031464045631417,0.010132260535955525
884,-0.00258815556990178,0.00086946415051465,0.0014266545541084,0.0018585735372415666,0.0023296239035691,0.0027595954111062,0.0030198116644897664,0.0033455749213759,0.010144788218269024
882,-0.0025704438371258404,0.001086599404203325,0.0016479771888941001,0.0020921435204843335,0.0025650319517626333,0.002993412072540667,0.0032472691949260667,0.0035718538408379334,0.01017061051873125
880,-0.00253976683361814,0.0011934311715369001,0.0017566806102909502,0.0022160018824591665,0.0026890457722733665,0.0031169432765693005,0.003370007843921667,0.0036829929617819995,0.010106484823521375
878,-0.0024964010529957403,0.0011857601479866,0.0017402342102197498,0.0022034838083099,0.0026697592054329335,0.003097124662288233,0.0033484377512842667,0.0036507308507210665,0.0099145002565142
876,-0.00245239882187794,0.001140484324603075,0.0016822161505065502,0.0021356048965797,0.002596418910759567,0.0030218841777367336,0.003268249305983467,0.0035747967330055004,0.009664187302956949
874,-0.0024219294835974,0.0011427512269403751,0.0016778128818477,0.002116723999952733,0.0025798519719726666,0.0030060456940729998,0.003248693420203033,0.0035648346546349,0.009466377355325125
872,-0.0024170663019170797,0.001226052633166675,0.0017635048947097,0.0021954126543690003,0.0026657349888276668,0.003102606642416166,0.0033471557790374002,0.003654872213686633,0.009416985806213824
870,-0.00244787674943444,0.001335589885801,0.0018829974507024502,0.0023217333769860004,0.0028038669305965338,0.0032613126406556663,0.003513658744492733,0.0037987435187872664,0.009574894573389175
868,-0.00251264452924222,0.0013672108377742,0.0019277827421576,0.0023819363777605337,0.0028846977057932995,0.0033593260496840665,0.0036217821672475665,0.0039059920694066662,0.0099143450137759
866,-0.00258921761794034,0.00128784526850195,0.0018542351632146,0.0023173096551198,0.0028417490733362335,0.0033136293947633668,0.0035813883672266,0.003907828597962533,0.010301182889424877
864,-0.0026494537107280202,0.001188999234319975,0.0017425415637786,0.0021965083283389,0.002723838681493767,0.003170420954068267,0.0034320263453425995,0.003819830693206367,0.010585534839295776
862,-0.0026817974649375803,0.0011720173342252749,0.0016943846097333,0.0021254556218679665,0.0026307578766464,0.0030448004419466,0.0032912977702830664,0.0037186339051639,0.01071761890504525
860,-0.00269010507271798,0.001236091240975575,0.00172115349702305,0.0021295432284488664,0.0026063896622935665,0.0029992901339251,0.0032342038277539333,0.0036620803021983335,0.0107293885643513
858,-0.00267924030417218,0.001360672398498375,0.0018107321183928999,0.0022029786578425335,0.0026639715542895004,0.0030526870039430335,0.0032880376790951,0.003685751531287,0.01065555579543775
856,-0.0026583607048626203,0.00164997940863955,0.0020541625460207998,0.0024264883720505333,0.0028796392689835995,0.003271388614268067,0.0035106271887305,0.0038600608734003,0.010553765047106825
854,-0.00265002635560712,0.00228267237428965,0.0025859954597514997,0.0029106408412131,0.0033414435914733004,0.0037277898025513665,0.003954586108759099,0.004244927097925267,0.010546774765352027
852,-0.0026725307039872402,0.003300232519183325,0.0033862603983011,0.003606876827278033,0.0039798143205418,0.004339689618123934,0.004524774613168733,0.004749249202749834,0.010718861258704875
850,-0.00271097497534506,0.004485026526557375,0.00421528282836855,0.004265271816313366,0.004538850361443966,0.004848014400487367,0.004966882139249,0.0051238841922348335,0.010966862742585
848,-0.00272532801180914,0.005433738769916799,0.0047605475793847,0.0046153335403292,0.004769690265164834,0.0050181839630793,0.0050671145498235,0.005170034464864633,0.011061577824976776
846,-0.00269590490832146,0.005749798894832075,0.0048201077561066,0.004548566082081067,0.0046162746402723664,0.0048267475821339,0.004830173531340767,0.004917927375339633,0.0108981221406251
844,-0.00264901263712768,0.0052871464243934,0.00440096496585305,0.004146808105286966,0.004210988768453866,0.004436615723584867,0.004440089795593,0.004562650844456267,0.010618578791337301
842,-0.00262966242826084,0.0043389629686347506,0.0037491360558075002,0.0036318867183399665,0.0037728726691899,0.004064755017141468,0.004110784282923234,0.004289682408611534,0.010455281301703824
840,-0.00265498188946768,0.003514918819928975,0.00325152105562785,0.0032810127663137002,0.0035191467803982663,0.0038897251745848,0.003991244434051567,0.004201320620519733,0.01050005627080605
838,-0.00269820427088378,0.0032684087750212247,0.00316732627405965,0.003263565399392633,0.003561624869557267,0.00398265295318,0.0041199428573832665,0.004320583270500199,0.010644393591332475
836,-0.0027150636188470003,0.003537680702032775,0.0034227779949258,0.0035084730433824,0.003822592148241733,0.004256882348280166,0.0044014381457703,0.004577572273634167,0.010706321401148026
834,-0.0026883864261936,0.0039131139709593,0.0037304924488034503,0.0037886256600805335,0.004101067558432834,0.0045289901272438,0.004667749975571934,0.0048318365917536,0.01061196327214585
832,-0.0026494794241322594,0.004107895252941825,0.0039033005916622003,0.003954865328470833,0.004261527754439733,0.0046773743463518,0.0048139783839234,0.0049794526070816,0.010476697907610076
830,-0.00264423491398788,0.004154094511694975,0.00397176410614175,0.0040280528618809,0.004317940311189467,0.004713616670792166,0.004853650532037234,0.0050210537550075,0.010474221515691724
828,-0.00267287622696506,0.0041743041853852005,0.0040123162961217,0.004065480348919467,0.0043264195547015665,0.004690600373322866,0.0048333250443605,0.004997266405454533,0.010602152777511475
826,-0.0026828617516816596,0.004159018311834575,0.00400504532084245,0.004051729168020699,0.004287330474293533,0.004618048311985566,0.0047610813150529,0.004919488068335367,0.010654271688740651
