Wavenumbercm-1,02:32:59,02:36:01,02:39:01,02:42:01,02:45:01,02:48:01,02:51:01,02:54:01,02:57:01,03:00:01,03:03:01,03:06:01,03:09:01,03:12:01,03:15:01,03:18:01,03:21:01,03:24:01,03:27:01,03:30:01,03:33:01,03:36:01,03:39:01,03:42:02,03:45:00,03:48:01,03:51:01,03:54:01,03:57:01,04:00:01,04:03:01,04:06:01,04:09:01
974,0.0037849544818537,0.0029654312606034,0.00247464061993,0.0026462740374961,0.0026728814355427,0.0028607796736863,0.0051757822433599,0.00756559652385,0.0082741954992449,0.0088166514231025,0.0088968256029736,0.0083555529149839,0.0089018428733859,0.009194793225125,0.0094547235139349,0.0103617942969479,0.0107848247393471,0.0105662594916409,0.0104158187475214,0.0106490578209885,0.010397118969355,0.0105169746114112,0.0110830131494542,0.0109329425858858,0.0107774043216207,0.0110006319757807,0.0099588777029418,0.009955172930104,0.0095979379908128,0.0118887629132197,0.0166694513857327,0.0148532691309205,0.014920158213964
972,0.0036105112432,0.0027798866509165,0.0022859861341197,0.0024443920394743,0.0024552084145751,0.0026293036888589,0.004973662043036,0.0073510565017801,0.0080566552079816,0.0085897495796761,0.0086750245997471,0.0080216449073561,0.0085639185160482,0.0088522259065641,0.0091082286244389,0.009998558535222,0.0104106221785432,0.0102472919743759,0.0100920254314253,0.0103130140920941,0.0100393675039761,0.0101632196479248,0.0107163827470589,0.0105494017429483,0.0103838972090462,0.0106111552427451,0.0095469614985428,0.0095334634168245,0.0092343916151442,0.0115422921735233,0.0163360166222377,0.0145589130174595,0.0146252329756355
970,0.0034760263478689,0.0026291910271132,0.0021427953507056,0.0022893885149082,0.0022836539550559,0.0024502723995587,0.0048823687500217,0.007298697140371,0.0080070598242369,0.0085297131748462,0.0086206233282295,0.0078707199300324,0.0084047233884006,0.0086981475943411,0.0089056926723161,0.0097516939747225,0.0101432786462671,0.0100215971723687,0.0098733460855615,0.0100524854272015,0.009769231528134,0.0098999844940348,0.0104235726701541,0.010225758399024,0.0100522827691429,0.0102788551979041,0.0091558342333226,0.0091313879945513,0.0088983020564986,0.0112419774276615,0.0160864237733984,0.0143573321806854,0.0144319703152611
968,0.0034422736862511,0.0025850805934236,0.0021174016256454,0.0022621226841843,0.0022494072815352,0.0024232151855158,0.0049675970897406,0.0074506011772942,0.0081672746994801,0.0086787256752229,0.0087719025721334,0.0079854946566261,0.0085058356599345,0.0088032545649264,0.0089172205135688,0.0097043707827249,0.0100758632227468,0.009966642450161,0.0098197066689482,0.0099448635188413,0.0096718504620563,0.0097999819347946,0.0102886774446335,0.0100632987287856,0.0098906509194938,0.0101061002400862,0.0089817911153572,0.0089469278989703,0.0087439225958566,0.0111189692827203,0.0160211360095826,0.0143535513399107,0.0144258193266396
966,0.0034921704893659,0.0026309656595369,0.0021744050311637,0.0023309330656867,0.0023237817461609,0.0025133756723703,0.0051513987463984,0.0076839591508936,0.0084068940435488,0.0089126297204244,0.0090013598335499,0.0082335834167935,0.008742765626152,0.0090353226576179,0.0090485274070296,0.0097925689366495,0.0101479287731803,0.0100027733287342,0.009847340024823,0.0099354968483984,0.0096827336185774,0.0097969200325882,0.0102647767888361,0.0100055892401147,0.0098412476742251,0.0100384687224443,0.0089579772193714,0.0089167501641832,0.0087053103628677,0.0110870268925185,0.0160259546998525,0.014489254483654,0.0145433168509608
964,0.0035732304003511,0.002714232890732,0.0022483310227803,0.0024237303696751,0.0024318796930076,0.0026384311177259,0.0053142545939745,0.0078214800492395,0.0085393350568622,0.0090494533523442,0.0091306167293582,0.0083987860868312,0.0089077081830139,0.0091846766019046,0.0091324369218928,0.009863778234171,0.010208314205526,0.0099751545006509,0.009811752359281,0.0098964503500093,0.0096588707603858,0.009756307897192,0.0102238942902041,0.0099239902775743,0.0097653763052325,0.0099491850506565,0.0088849111669937,0.0088422661214064,0.0086306618381114,0.010989449005696,0.0159329842277313,0.0146025886336263,0.0146325961927627
962,0.0037030231885066,0.0028525696751053,0.0023669068800369,0.0025546729891016,0.0025810171105205,0.0028012011215678,0.0054299803516322,0.0077938940825532,0.0084941467395391,0.009013548363163,0.0090911233684358,0.0083844345533312,0.0089017803823342,0.0091577185563322,0.0090973473792946,0.00983545222429,0.0101746529240799,0.0098398468624834,0.0096779019995741,0.0097860638224847,0.0095506936163257,0.0096377313175761,0.0101154061016102,0.0097970246147005,0.0096348910516337,0.0098198598385526,0.008706438883025,0.0086661748996499,0.0084906408192898,0.0108144221831602,0.0157380995979537,0.0146114796931379,0.0146209356405348
960,0.0039298943718135,0.0030866952993262,0.0025916124714135,0.0027762941701239,0.0028149703543455,0.0030407294651428,0.0055467640231166,0.0076727286773029,0.0083525418459919,0.0088752419014794,0.0089547984348838,0.0082536982705154,0.0087772664340651,0.0090189756398858,0.009008586426372,0.00976026425643,0.0100954303925044,0.0096989590203912,0.0095485563014772,0.0096865940551582,0.0094420869239781,0.0095292531652742,0.0100171163470501,0.0097270999774682,0.0095562097530037,0.0097531039242188,0.0085488106145558,0.0085130714709271,0.0083734500501903,0.0106780143871454,0.0155763540964158,0.0145610453032157,0.0145565644010214
958,0.0041978674559865,0.003352623647128,0.002868240837632,0.0030381874638896,0.0030799030910255,0.0033024791528047,0.0056850223775358,0.0075931275780599,0.0082615051300122,0.0087775854757676,0.0088599931120949,0.0081366389550712,0.0086568556933203,0.0089010567505639,0.0089689676115322,0.0097409463139323,0.0100677379503306,0.0096543100491065,0.0095230001267311,0.0096788494075934,0.009422382802577,0.0095192280215774,0.0100166444450513,0.009781989930326,0.0096044340078271,0.0098098846121463,0.0085252364525602,0.0084934683051311,0.0083433579560816,0.0106557735006686,0.0155364141453947,0.0144992970020157,0.014490995248756
956,0.0043693712179312,0.0035190253687578,0.0030571797447992,0.003213061949209,0.0032545420870577,0.0034723009593212,0.0058210800406085,0.0076646191718333,0.0083330610789124,0.0088400457859256,0.0089232627962209,0.0081469203474423,0.0086571864171319,0.0089156792635503,0.0090275072792305,0.0098257983626101,0.0101416276625002,0.0097035452610812,0.0095946907011301,0.0097509331729654,0.009490588491069,0.0096009706529074,0.0101080477245172,0.009907193971985,0.0097262245657905,0.0099292084073611,0.0086213741371368,0.0085910265628895,0.0083992065956175,0.0107280332186888,0.0155902183617042,0.0144006019767016,0.0144030135044011
954,0.0044024942482274,0.0035553561239215,0.003111548350431,0.0032631416327043,0.0033077435086817,0.0035243284322358,0.0059387224721445,0.0078941392378604,0.0085663950592013,0.0090705878518916,0.0091551091489537,0.0083266404788654,0.0088284297268207,0.0090964618268098,0.0091716562727563,0.0099930813716683,0.0103048709664459,0.0098007505069167,0.0097083225849232,0.0098562568262428,0.0096047316196334,0.009725095613461,0.0102378648341086,0.0100226010949696,0.0098382780404137,0.0100350631362035,0.0087760938777193,0.0087470367820211,0.0085295259228261,0.0108567291865436,0.0156819455324989,0.0142503424522919,0.0142747281271201
952,0.0043937423808092,0.0035524039697596,0.0031127262321204,0.0032694270632838,0.0033179520798041,0.0035319458429477,0.0060274912769711,0.0081530335357745,0.0088249186961793,0.0093323753642564,0.0094209159017654,0.0085988613327181,0.009098023294248,0.0093612306923505,0.0093474024252572,0.0101842377700309,0.0105040147360345,0.0099352922700027,0.0098425399448584,0.0099861570634621,0.0097474614960795,0.0098716664541372,0.0103835780662985,0.0101195160849377,0.0099316601501796,0.0101284482395812,0.0089536956757549,0.0089307776442233,0.0087037699045475,0.0110095739869726,0.0157877539784588,0.0141303281206681,0.0141754308849248
950,0.0044205904346701,0.003570381083095,0.0031259280384423,0.0032912148438937,0.0033385467638084,0.0035430682898531,0.0060552612632976,0.0082736407103652,0.0089402951487865,0.009450632897166,0.0095431470192419,0.0088067239468933,0.0093072783599006,0.0095579735467551,0.0094774650364097,0.0103267731447769,0.010659237495148,0.0100966768072856,0.009986195738705,0.010133097156257,0.0098954755987323,0.0100214948679029,0.0105298211874744,0.0102126973317963,0.0100239786649773,0.0102250766039886,0.0090992516607159,0.0090873843618763,0.0088287507095214,0.0111169575898719,0.0158776393195303,0.0141435723121535,0.0141978744788271
948,0.0044593681371504,0.0035844136432372,0.0031381086241955,0.0033114383368782,0.0033539628792897,0.0035482336458431,0.006014762269431,0.0082320518487828,0.0088917813657272,0.0094017084862653,0.0094943157189992,0.0088653212683515,0.0093672667781383,0.0096094885885611,0.0095122472334506,0.010369732016798,0.0107086105591645,0.010223094291342,0.0100894126099663,0.0102397591603796,0.0099846456529785,0.0101136126015062,0.0106206853979384,0.0102695151558036,0.0100826976198049,0.0102838688097478,0.0091281202861064,0.0091251980662965,0.0088159640499102,0.0111058380164649,0.0158986539920847,0.014274250874013,0.0143279339512398
946,0.0045038245440895,0.0036054846325051,0.0031630842820568,0.0033444492595065,0.0033826553750878,0.0035747000633487,0.0059834541009957,0.0081844728762625,0.0088358622498102,0.0093445467404892,0.0094339480129711,0.0088436040402913,0.0093451372793013,0.0095871229938954,0.0094787794114507,0.0103293837399665,0.0106667865673304,0.010251508132291,0.0101019585463525,0.0102490741279043,0.0099654769499578,0.0100944387670199,0.0106045339438605,0.0102509209074074,0.0100645732053537,0.0102613040228972,0.0090190160844289,0.0090163153329043,0.0086877927020885,0.0109865814892137,0.0158242086527837,0.0143859252493168,0.0144383130606739
944,0.0046433169380755,0.0037326148871063,0.0032903072018731,0.0034813123598587,0.0035112633488615,0.0037049032042528,0.006069722819519,0.0082775456223289,0.0089168130622918,0.0094249157439934,0.0095118100882736,0.008850376837995,0.0093500992482608,0.0095994084109949,0.0094488609314858,0.0102777904998221,0.0106122009678656,0.0101940895358922,0.0100400695943715,0.0101803312108764,0.0098677256468509,0.0099886722713573,0.0105062815681853,0.0101775871398333,0.0099867334486038,0.0101824136089456,0.0088554835336012,0.0088448862313218,0.0085411707350073,0.0108374916816592,0.0156816445518408,0.0143654854265304,0.0144217815989491
942,0.0049383578613449,0.0040201252736238,0.003567328716846,0.0037679998138205,0.0037787190472047,0.0039647710111695,0.0062919963560324,0.0084715887188646,0.0090951486033577,0.0096010989731643,0.0096890533890017,0.0088917133928874,0.0093872537745678,0.0096522457536351,0.0094554473036043,0.010266327975399,0.0105994183973023,0.0101200283100297,0.0099713366814018,0.0101092047782741,0.0097708861021913,0.0098800081934716,0.0104062151418581,0.0101014252547092,0.0099024534719584,0.0101033899489186,0.0087366311036034,0.0087158279253237,0.0084280706458303,0.0107106475562799,0.0155268380937749,0.0142329756636089,0.014296913461168
940,0.0052924823799047,0.0043696231389695,0.0039032691306267,0.0041090932668592,0.004094687185806,0.0042594226436461,0.0065463475705543,0.0085959880701665,0.0092046770557063,0.0097052358382076,0.009797405679187,0.0088961225613104,0.009381161159156,0.0096691506924929,0.0094636871974891,0.0102735114979585,0.0106042520559198,0.0100699310828315,0.0099347585360401,0.0100781509216628,0.0097195522169131,0.0098240912494554,0.0103505311943645,0.0100396940071587,0.0098338234049062,0.0100409684446292,0.0086897055484413,0.0086612388546186,0.0083456855900797,0.010613396883001,0.0154140845466579,0.0140888005557166,0.0141580877872152
938,0.0055227047570007,0.0046068986485573,0.0041349643573439,0.0043382509727309,0.0043052232022352,0.0044423687660242,0.0066836879769964,0.0085303771563204,0.0091299815175263,0.0096237703075417,0.009720320054548,0.0088233882419281,0.0092890590967886,0.0096005305851258,0.0094153895673171,0.0102346293216511,0.0105618062752067,0.0100147237415243,0.0098972219669701,0.0100524364841712,0.0096849450012517,0.0097970577069304,0.0103097375906433,0.0099746676718012,0.0097667140367256,0.0099776213648309,0.0086824979411825,0.0086504349879034,0.0083038815701843,0.0105537807578772,0.0153652214550952,0.0139699588236704,0.0140358923094256
936,0.005504722862011,0.0046056645916427,0.0041354678085939,0.0043301196184945,0.0042858259057877,0.004398029293584,0.0065883845951646,0.0082776309194449,0.0088754791281614,0.0093637888344801,0.0094608694826208,0.0086702588918659,0.0091125224801453,0.0094409346785427,0.0092688064531174,0.0100988819313033,0.0104271659327443,0.0098909151463845,0.0097856177530257,0.0099568821086106,0.009593874334383,0.0097189682347055,0.0102143945522813,0.0098831195937754,0.0096779712294952,0.009892457709217,0.0086502121589383,0.0086183280338087,0.0082859200391855,0.0105091726785188,0.0153238318750485,0.0138028618596708,0.0138547862534979
934,0.0052170955972528,0.0043237160007512,0.0038552672814448,0.0040406523905892,0.0039824077900474,0.0040778815665828,0.0062318237344718,0.0079217871818725,0.0085225349864179,0.0090075359118217,0.0090987961774073,0.0084231340896029,0.008848515536873,0.0091855876016999,0.0090146646946238,0.0098596254029471,0.0101969630704992,0.0096631672562867,0.0095572135425116,0.0097453082725049,0.0093908526124231,0.0095242868714555,0.0100162536097531,0.0097327151812903,0.009534121566121,0.0097519368679718,0.0084927052535761,0.0084637229402683,0.0081664403761378,0.0103690483976585,0.0151702682522326,0.0135172909998637,0.013551649071152
932,0.0047246124656826,0.0038113150136048,0.0033449759916614,0.003525755273729,0.0034510719966052,0.0035415917283344,0.0057141974366933,0.007580395242008,0.0081842748492566,0.0086682248036325,0.0087490400154111,0.0080984384151432,0.0085198153258349,0.0088569406564023,0.0087005180486856,0.0095652937738263,0.0099129408540565,0.0093655527202184,0.0092523551191747,0.0094518888091383,0.0090997779441651,0.0092341405870475,0.0097375179244266,0.0094934492176999,0.0093062434104069,0.0095231490587627,0.0081400256008058,0.0081149094891533,0.0078175278925002,0.0100323656506267,0.0148509398990246,0.0131721747694596,0.0131983853710298
930,0.0041621525870226,0.0032147253792088,0.0027570727253737,0.0029394195632434,0.0028616296424951,0.0029574010915709,0.0052172389552569,0.0073459670330763,0.0079510160936478,0.0084356311468559,0.0085069860436339,0.0077891591455684,0.0082154832460408,0.008542260905918,0.0084207355575336,0.009298801802201,0.0096478742678942,0.009080000885969,0.0089699558281864,0.009172764049517,0.0088189204096004,0.0089521490549263,0.0094657454749178,0.009187075510964,0.0090186326830676,0.009231521903449,0.0076626908259196,0.0076404590107051,0.0073122273363785,0.0095728838383541,0.0144711015203502,0.0129162194860543,0.0129510217291834
928,0.0036508750539577,0.0026834036868867,0.002243586808164,0.0024300361380768,0.0023750689627256,0.0024809032625203,0.004851217078251,0.0071981486309418,0.0078037225348267,0.0082869925271456,0.0083558547715008,0.007571681880447,0.0080036821407301,0.0083135452695498,0.008222711048687,0.0090935561045445,0.0094330534749963,0.0088453179186663,0.0087601090390768,0.0089619359908275,0.0086108510112873,0.0087463423369149,0.0092556552383103,0.0088729735783047,0.0087303544376983,0.0089417911838863,0.0072385235040345,0.0072173648414021,0.006886970121259,0.0091935854965491,0.0141899988645537,0.0128285727912225,0.0128843817131627
926,0.0031363403164394,0.0021975196525576,0.0017910594536148,0.0019764811509799,0.00197050402821,0.002099552032628,0.0045459329247419,0.0069863234898045,0.0075932341195918,0.008066473503088,0.0081425219744543,0.0073735573122144,0.0078093475917536,0.0081088448990679,0.0080131439724074,0.0088369825529485,0.0091621349319783,0.0085710932711182,0.0085271469969028,0.0087231734639922,0.0083818681924111,0.0085194982253144,0.0090001525957769,0.0085294017757832,0.0084159380391672,0.0086228479566404,0.0069494864770034,0.0069306538957457,0.0066533546504701,0.0089779973297279,0.0140279108998307,0.0128332341410411,0.0129142389104464
924,0.002350026182627,0.0015289893067804,0.0011949958064006,0.0013673942790423,0.0014398341951113,0.0016400857537692,0.0041277682907428,0.0065556081690278,0.0071632091557888,0.0076137133437306,0.0077039888644554,0.007016661434399,0.007458948986848,0.0077641654701827,0.0076085859159587,0.0082983327713663,0.0086073835497978,0.0080713041679793,0.0080697732935505,0.008238084460229,0.0079167339835304,0.0080415962646716,0.0084402634316627,0.007987322914962,0.0079053423026249,0.0080823729634509,0.0066572421842156,0.0066513917616118,0.0064441205887056,0.0087688547748537,0.0138325046274565,0.012772303633999,0.0128810255310044
922,0.0010681221175715,0.0004771600851422,0.0002773657997002,0.0004258595960717,0.0006174823340573,0.0009703418014906,0.0035053135053509,0.0058835603915258,0.0064898110416306,0.0069079787393905,0.0070116023399812,0.0064061194541104,0.0068615092725048,0.0071809974666837,0.0069121159059037,0.0073250153802913,0.0076085212625729,0.0072318755719373,0.0072628624729404,0.0073600931024543,0.0070865383178942,0.0071689289188551,0.0073917078232404,0.007080696646385,0.0070370136141751,0.0071433793185333,0.006159421548351,0.0061875547882165,0.0060269280159212,0.0083593799742948,0.0134469989226113,0.0125235161605543,0.0126635880038679
920,-0.0004424073825653,-0.0007572793770053,-0.0007972606122224,-0.0006698840522851,-0.0003386982168391,0.0002111791175027,0.0027891493502558,0.0051098821556055,0.0057159247749201,0.0061024168062702,0.0062083613811135,0.0056587293579579,0.0061286636802843,0.0064543024921445,0.0060701118276548,0.006114537437058,0.0063556787105364,0.0062234807283375,0.0062737943612279,0.0062684851820093,0.0060818258192102,0.0061018288373797,0.0060804490612199,0.005965349117343,0.0059644870332338,0.0059842545748445,0.0054939612171978,0.0055695076062803,0.0054389843729249,0.0077815455203623,0.0128902493538743,0.0120490286734543,0.0122121485131236
918,-0.0012258326778846,-0.0014179185531748,-0.0013973348335535,-0.0012691084363692,-0.000870597312416,-0.0002238998666993,0.0023081140009669,0.0045439800990728,0.0051533435147313,0.0055248915654057,0.0056189303636906,0.0051096782823061,0.0055818344127252,0.0059022158295883,0.0055092991199285,0.0053554775236857,0.0055540311405336,0.0056034751394243,0.0056580102984359,0.005588430996128,0.0054765877829184,0.0054651667175692,0.0052997464072645,0.0053057398952799,0.00532682364621,0.0053097543885743,0.0050853987302485,0.0051815691392193,0.0050782742425372,0.0073988485609589,0.0124355971517322,0.0114753045928587,0.0116289880028337
916,-0.0005692728691794,-0.0009251896827593,-0.0010241527148085,-0.0008728353265651,-0.0005521793356224,-1.12362324758846e-05,0.0023724535344416,0.00451517254337,0.0051225308048906,0.0055064244732115,0.0055859463424716,0.0050798937685727,0.0055358814196655,0.0058530369098605,0.0055970661230882,0.005635548099908,0.0058248443138024,0.0058384690269724,0.005882305214999,0.0058456228346275,0.0057095883314971,0.0057392479094275,0.0056843905814315,0.0056622287359177,0.0056589511398509,0.0056862852253256,0.0053371997999684,0.0053974786580297,0.005290299973456,0.0075577801188124,0.0124284938687229,0.0111273037601955,0.0112412646028466
914,0.000923561889598,0.0002648257665403,-3.58791721173382e-05,0.0001396508409697,0.0003071655298076,0.0006452391501685,0.0028964866613907,0.0049943593559284,0.0055865305563198,0.0059999852105249,0.0060736218557357,0.0055157067227682,0.0059490282814584,0.0062684272783235,0.0061832811195503,0.0066253872613832,0.0068395240489099,0.0066536175711054,0.0066799131011205,0.0067330911730923,0.0064841980613583,0.0065939513112267,0.0068002408585995,0.006671373269955,0.0066150567986071,0.0067175637316994,0.0060733398085981,0.0060768070457401,0.0059217629736513,0.008146962483249,0.0128803822681659,0.0111883101921661,0.0112681337244911
912,0.0022435297336262,0.0013457210991714,0.000889307187624,0.0010786717401186,0.001121348594772,0.0013075911330883,0.0035167198382794,0.0056209579697357,0.0061933014509651,0.0066329457660433,0.0067073506910374,0.0060851627719126,0.0065023140406452,0.0068211254081299,0.0068434497338686,0.0076018551308235,0.0078449900516615,0.0074515733572038,0.0074629499076325,0.007593391573555,0.0072301866485054,0.0074050543176102,0.0078273072209167,0.0076143543495137,0.0075117504726653,0.0076686619487662,0.00684069900702,0.0068156036223248,0.0066055330277882,0.0088085315475074,0.013480565173932,0.0115015463469169,0.0115704695160618
910,0.0029408928643553,0.0019234538849569,0.0013909486467882,0.0015879287190241,0.0015600215024874,0.0016819347467565,0.0039160472859171,0.0060443957328252,0.0066057055334987,0.0070539108673564,0.0071317984273998,0.0064713925903321,0.0068828353627531,0.0071973568965496,0.0072631297063158,0.0081584577001157,0.0084152626284894,0.0078887021745642,0.0078922746626854,0.0080634825293172,0.0076365869855149,0.0078467085678492,0.0083689908091692,0.0081253208991808,0.0079991664976566,0.0081820086690889,0.0073370670626763,0.0073189588526954,0.0070736216424827,0.0092508575393202,0.0138883765226636,0.0118262832941774,0.0118961369717702
908,0.0030875410572472,0.0020323637520181,0.0014772887583598,0.0016810067827149,0.0016139615219078,0.0017191898658029,0.0039994707667189,0.0061568008870681,0.006719048219981,0.0071586644280743,0.0072434471312358,0.0065509263640663,0.0069653048050149,0.0072781849108017,0.0073532859252508,0.0082720727977367,0.0085300878995128,0.0079537477896976,0.0079572926456211,0.0081411812472617,0.0076990317034216,0.0079268973197371,0.008465561489366,0.0082219839370836,0.008093025721634,0.008284800338944,0.0074887064561153,0.0074889957694455,0.0072148558122444,0.0093522201819551,0.0139476607240782,0.0120732294643372,0.0121398003690241
906,0.0030570120603307,0.0020006914495205,0.0014415707873932,0.0016493982385697,0.0015548632928348,0.0016439404545445,0.0039661617949025,0.0061671942332937,0.0067337976570153,0.0071646240798869,0.0072583342453568,0.0065035267725264,0.0069247150783666,0.0072409765676842,0.0073055669778653,0.0082221883320706,0.0084832769249379,0.007914146415578,0.0079230595621002,0.0081073161735868,0.007675833925619,0.0079157854150502,0.0084419565262644,0.0081981968691241,0.0080774916148241,0.0082728425822216,0.0074868134608791,0.0074937299288499,0.0071735457824932,0.0092748850648881,0.0138373541729818,0.0123335733486132,0.0123873901017578
904,0.0031760904950888,0.0021361531516286,0.0015715750152004,0.0017753745035445,0.001664159206109,0.0017232123963872,0.0040774146995002,0.0063391235830226,0.0069056438683697,0.0073453349886384,0.0074415332670302,0.0066181683244306,0.0070452601058567,0.0073652174270116,0.0074092248287316,0.0083317983300078,0.0086059023700892,0.0080625667534198,0.0080759896587693,0.0082609950738356,0.0078534482063405,0.0080981950603652,0.0086138855032023,0.0083630910549019,0.0082504517348746,0.0084513438883594,0.0076211522264704,0.0076218551652639,0.0072491493736971,0.0093386795613487,0.0138919818175752,0.0126664114219023,0.0127030599699992
902,0.0033750909424172,0.0023644857762284,0.0017902960075855,0.0019820222385554,0.0018659300521193,0.0018947479686452,0.0042752921584276,0.0066072069758679,0.0071712082025814,0.0076343128063509,0.0077200968181361,0.0068873807032719,0.0073183057780161,0.0076373372701752,0.0076698317277091,0.0085985176272754,0.0088898363717644,0.0083644046096355,0.0083722773141807,0.0085645386474093,0.0081907251136521,0.0084255922937558,0.0089401554237252,0.0086895166613257,0.008575711500165,0.0087845376836639,0.0079017703035002,0.0078946049376798,0.0075049513569446,0.009600628730014,0.0141407160449987,0.0128925915764587,0.0129155154585218
900,0.0033210316434005,0.0023404713460683,0.0017575306512699,0.0019383631679879,0.0018187727966434,0.0018298721200685,0.0042395995212088,0.006652826744454,0.0072165794173158,0.0076958956581921,0.0077651666122479,0.0069906635935594,0.0074262688332421,0.0077380661459045,0.00777156706316,0.0087017588562203,0.0090041040231011,0.0084887919259912,0.0084743780147195,0.0086787277240668,0.0083377019920067,0.0085484601627967,0.0090729893097611,0.008835121840123,0.008707614951279,0.0089203368349749,0.0080050165928759,0.0079914150550093,0.0076403413401345,0.0097343064956453,0.0142267782072278,0.0127757396388195,0.0127954314764021
898,0.0029498024506132,0.0019785463703471,0.0013918763021757,0.0015734845285233,0.001440795540625,0.0014457458905965,0.0038829323620645,0.0063780635915824,0.0069423463344582,0.0074170793108824,0.007477342946659,0.0067605530824266,0.0072050315815498,0.0075030299169662,0.0075233903103794,0.0084574077477304,0.008761196302497,0.008262648475429,0.0082134905896103,0.0084286839155881,0.0081047868249023,0.0082873007218907,0.0088319076102336,0.0086065937697193,0.0084574006238732,0.0086657229043188,0.0077315945393143,0.0077097556772263,0.0074148466797886,0.0094837079332466,0.0139111389228942,0.0124123948118457,0.0124422803309626
896,0.0026563648212696,0.0016598814414322,0.0010760897061101,0.0012700402715145,0.0011174786989867,0.0011237384826596,0.0035567880141732,0.0060762629132572,0.0066385433425194,0.0070993495784936,0.0071608714583054,0.0064539757753866,0.0069109593351511,0.0071915194861489,0.0071737730414793,0.0081170858588629,0.0084177037705947,0.0079429184555502,0.0078634897311064,0.0080851657122975,0.0077614328255098,0.0079222404923224,0.008491272205386,0.0082654072266112,0.0080948594636801,0.0082978829694139,0.0073497526077173,0.0073226405324802,0.0070366846197097,0.0090683795382005,0.0134578589499897,0.0122188349902245,0.0122649595640171
894,0.0028039637251703,0.0017576869359997,0.0011863158193294,0.001391787281305,0.001225646604344,0.0012416456127807,0.0036145496460353,0.0060356561607301,0.0065950239301657,0.0070533933736945,0.00711685434071,0.0064042000807884,0.0068717879811027,0.0071391950100328,0.0071024901683834,0.0080571935148864,0.0083578743616747,0.007892654778229,0.0078041674724137,0.0080296613366529,0.0077005568585794,0.0078494328784555,0.0084435413494964,0.008203848536226,0.008016877558407,0.008226117799361,0.0072694062285803,0.0072497048836915,0.0068992155886479,0.0089088778251633,0.0133081159816348,0.012429029519055,0.0124833418739154
892,0.0032405236993817,0.0021528544827791,0.0016069940790083,0.0018103909421513,0.0016466734589383,0.0016783083933624,0.0039603549770774,0.0061820018241556,0.0067394040543522,0.0072114106638585,0.0072728816429905,0.0065855858444662,0.0070545406373049,0.007318793849938,0.0073317807301943,0.0082944546109666,0.0086056557168932,0.008117073620722,0.0080394515770111,0.0082673160718318,0.00793562471122,0.00807698799318,0.0086964845531084,0.0084375151157359,0.0082383636424333,0.0084663504114325,0.0075077080402994,0.0075061380954248,0.0070548995919203,0.0090759289588911,0.0135183158408125,0.0127973349657649,0.0128479119423428
890,0.0035132699105367,0.0024237676517092,0.0019095044580559,0.0020971171169806,0.0019502209894855,0.0019898201523528,0.004208851026547,0.0062480837530823,0.0068007718390053,0.0072883641520777,0.0073519560923552,0.0067133941297717,0.0071709642845164,0.0074374280157286,0.0075482626041206,0.008507778278122,0.0088439019021058,0.0083031580323225,0.0082345871747456,0.0084631505531957,0.0081328460909241,0.0082617618440883,0.0089006983190904,0.0086307476855301,0.0084220850704764,0.0086683615767911,0.0077192976944161,0.0077315179789813,0.007206878299184,0.0092636558848679,0.0137523364131881,0.0129254834122264,0.0129747100519313
888,0.0034382835736509,0.0023837596623089,0.001885549208374,0.0020562817774333,0.0019294281557038,0.0019577820901566,0.0041652559404648,0.0061390535602558,0.0066817455365324,0.0071734666706683,0.0072494529668385,0.0066484337337384,0.0070864098362705,0.0073513682024371,0.0075375685502273,0.0084809358768179,0.0088513919376398,0.0082489779865641,0.0081670901404072,0.0083981069390049,0.0080742977660726,0.0081818223073715,0.0088236303979403,0.0085695488407928,0.0083546168361508,0.008607119069765,0.0076858089164127,0.0076971961636283,0.0071621012740742,0.009247504347121,0.0137543004935487,0.0127320541440587,0.01279679413616
886,0.0032054124538402,0.0021871565796649,0.0016744100116484,0.0018402168908307,0.001726061731133,0.0017328936639407,0.0039507062387508,0.0059664408214728,0.0065005013392307,0.0069857792335654,0.0070760720088057,0.0064896535909358,0.0069107963754266,0.007169901764747,0.0073789925075428,0.0083084448730048,0.0087069551112719,0.0080535347472905,0.0079410244462952,0.0081812001574624,0.0078691575710664,0.0079548673362979,0.0085844948034902,0.0083768835184991,0.0081616184177719,0.0084091220971601,0.0075153453634423,0.0075165919740052,0.0070266626519957,0.0091092979351298,0.0135937737931692,0.0124260944578833,0.0125167717853569
884,0.0029971089550041,0.0019879589094651,0.0014461238857377,0.0016226889719974,0.0015150270746782,0.0015130182190404,0.0037394608505333,0.0058343047783612,0.0063694656062417,0.0068471707770376,0.0069406723658676,0.0063414281375986,0.0067585509585815,0.0070148633300934,0.0072261494896697,0.0081631651782312,0.0085668503320174,0.0078940376465486,0.0077604928194648,0.0080128728192283,0.0077112024809635,0.0077903694785654,0.0084094144927015,0.008249289667516,0.0080439382108054,0.0082820376934728,0.0073637057823508,0.0073573876859662,0.0069431751176882,0.0090003849589575,0.0134522330225398,0.0121516973614955,0.0122595147962203
